--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
315,83,5.3079691001,5.0189954370
315,85,1.7056833551,3.5322452094
114,15,0.0000000000,-7.4848294759
222,61,63.9447298812,6.4897812984
115,20,5.7526283488,1.1847211675
201,35,19.3227254147,4.5087006323
207,43,39.9385149000,9.9166131501
302,71,14.6516192438,-2.8890367522
101,4,41.8871000490,-29.6301277707
113,13,1.4600368113,24.3031484200
121,24,329.1118508762,99.0766470994
213,47,88.9781663829,-18.2971079316
123,32,34.5168756322,-70.3174374899
313,79,95.6737325352,-19.4648049297
113,14,88.2508312088,10.3633872024
201,37,4.3539483944,-16.3722041677
215,53,3.3999874622,4.0542302940
315,86,4.2993088162,2.3661478465
302,72,10.8046810740,-3.1446111591
102,8,53.6114323027,-27.7276486201
222,58,59.7621932230,8.3318562941
222,63,42.6009618523,1.5493460257
223,64,67.7448930474,-31.9294818100
202,40,30.5882321371,-36.4794967644
107,11,48.8566441328,12.4054051609
213,46,51.5388446243,2.0675377606
122,29,63.1116429898,-3.6632759086
213,45,127.6538608302,21.2179638577
218,56,515.9319183315,82.5288698319
215,50,6.6830050313,1.9024645835
102,5,20.8928886014,2.2981368318
115,16,6.7204675662,1.9713021015
323,97,98.8729403388,5.2280966846
122,28,53.8765064437,5.5567954404
301,68,19.0593500803,0.9338282593
322,93,50.6811713359,6.7835986923
118,23,292.3289911504,51.0957466795
202,41,12.5520782874,-36.0183652469
101,1,15.8869204116,-3.0865817446
222,60,51.4855292319,0.1259570344
122,25,52.1685174073,-3.6455600759
307,75,26.5643280477,-6.8338912840
322,96,41.1294600503,7.2358704786
115,21,29.3947042589,52.3770687629
102,6,10.6571129239,-0.6576499543
215,52,6.3866549080,5.4652955313
107,10,63.4165780113,-6.7001561229
113,12,63.0827356441,23.4770074151
322,95,41.9456485840,-1.3916094709
115,18,5.3782949682,0.9694135103
116,22,102.9177074833,-34.4794104692
307,77,50.5901775113,5.4065837553
322,94,64.1048423860,2.8559241808
321,90,295.1203103122,49.2659008358
207,42,19.1737571219,-14.9314238956
313,78,109.3955967819,29.8073369801
122,30,39.1916457606,3.0489421661
316,88,99.6697878684,61.5770548170
323,99,147.1074835512,16.9887603699
315,84,0.0447923069,3.2380059362
214,48,0.0000000000,11.9492061455
123,33,173.6394739786,14.5463759495
222,62,62.6478481341,3.2932885544
322,91,58.1780177985,-4.0504204645
215,49,3.3154819626,3.8980131903
207,44,19.8126039749,19.9665044938
202,39,10.5561593679,6.6348487776
301,70,32.6688379852,-28.1868610173
215,51,0.8965691822,2.7459186322
223,66,36.0972900329,-1.2644064960
301,67,21.2416356620,1.8290118746
315,82,1.8837323684,4.8958214120
318,89,355.6126617956,51.6439989558
122,26,53.0992241759,7.5700871539
216,55,61.5716400282,59.3098294493
101,3,14.5645352561,-20.6101633070
221,57,336.7925380639,54.7320170516
223,65,48.5316391661,-12.5274773650
323,98,98.8729297149,-5.0755144598
301,69,11.7672494583,-23.4286530865
302,73,10.6625271397,-13.9758760161
315,87,80.0730772223,69.7486116159
314,81,0.0000000000,29.7257261578
122,27,40.0169903571,7.0415019836
313,80,13.0672799042,3.1505341512
107,9,33.8069281842,-10.2012935722
201,36,47.0119983332,-45.9196769317
222,59,44.2610260994,3.8624711991
101,2,11.2412322285,-0.0961317331
307,76,4.8722711084,28.3144205898
115,19,0.6534502852,2.2664395215
123,31,65.2791133006,-24.6754779996
215,54,95.7481384207,79.3883521479
115,17,4.0957246064,3.5851805820
102,7,23.1830444751,-31.0565183936
201,34,17.9144596021,0.8646057260
302,74,20.6838041253,-35.7899183557
202,38,11.8154675102,4.0318097858
322,92,44.3201790347,2.1342621043
--end of generation dispatch
