--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_144,302,72,-2.9669336727
1,l_153,314,81,4.7190730214
1,l_76,101,4,-0.5995576193
1,l_150,313,78,-8.6015885592
1,l_148,307,76,-0.3742760536
1,l_82,107,10,-0.8652048371
1,l_121,215,49,2.2411659533
1,l_79,102,7,-29.1952742835
1,l_100,122,28,7.9212279488
1,l_139,301,67,-3.1376573940
1,l_147,307,75,11.8237633817
1,l_129,221,57,53.8928720979
1,l_140,301,68,0.6448628081
1,l_130,222,58,5.6371272713
1,l_91,115,19,1.0159137086
1,l_95,118,23,133.8148683270
1,l_120,214,48,89.1268703843
1,l_162,321,90,48.0028477630
1,l_106,201,34,1.0064172527
1,l_110,202,38,6.9830910535
1,l_154,315,82,6.0263839816
1,l_169,323,97,-26.1999945922
1,l_160,316,88,93.9783644600
1,l_74,101,2,3.5278543700
1,l_109,201,37,-15.4133095305
1,l_151,313,79,15.4590390172
1,l_99,122,27,9.7271389876
1,l_124,215,52,2.3220549535
1,l_161,318,89,53.6703937317
1,l_104,123,32,-45.7486988773
1,l_163,322,91,1.0966234763
1,l_73,101,1,5.5083127176
1,l_166,322,94,5.3452662180
1,l_83,107,11,4.9548074287
1,l_138,223,66,-7.2942188135
1,l_89,115,17,5.2405819558
1,l_155,315,83,3.1925877873
1,l_137,223,65,30.3796223483
1,l_136,223,64,-3.2895468422
1,l_96,121,24,91.4469739344
1,l_134,222,62,4.2140662293
1,l_84,113,12,-10.4016610954
1,l_164,322,92,-0.3954122452
1,l_93,115,21,17.1150563893
1,l_87,114,15,-12.3494753668
1,l_157,315,85,4.5601010903
1,l_88,115,16,1.1462141706
1,l_94,116,22,-82.5719027210
1,l_113,202,41,-43.4037450798
1,l_90,115,18,4.1656406650
1,l_114,207,42,14.9208007066
1,l_102,122,30,8.3286104115
1,l_132,222,60,5.7565455171
1,l_156,315,84,5.8836171822
1,l_111,202,39,0.6668405862
1,l_159,315,87,85.3322184787
1,l_75,101,3,0.5231582267
1,l_101,122,29,8.4155087226
1,l_77,102,5,3.9616817023
1,l_112,202,40,-19.9298064764
1,l_116,207,44,17.9302420759
1,l_81,107,9,2.1657918520
1,l_86,113,14,17.1808327291
1,l_131,222,59,1.8909097358
1,l_92,115,20,1.9541492312
1,l_170,323,98,-11.4930693728
1,l_146,302,74,-11.6824563181
1,l_78,102,6,0.6301888352
1,l_141,301,69,-30.7170631988
1,l_97,122,25,9.7861697924
1,l_103,123,31,-14.6692068894
1,l_143,302,71,3.0395386810
1,l_168,322,96,6.6963557745
1,l_115,207,43,-1.1729022082
1,l_149,307,77,-3.5864127357
1,l_142,301,70,-34.0745441560
1,l_108,201,36,-39.1780191742
1,l_119,213,47,20.7394457942
1,l_135,222,63,-2.3618809025
1,l_117,213,45,6.8738408396
1,l_80,102,8,-1.8869404324
1,l_128,218,56,87.7105918934
1,l_123,215,51,2.7461342647
1,l_98,122,26,10.4301165830
1,l_165,322,93,-3.6274759958
1,l_107,201,35,5.3208883567
1,l_85,113,13,-5.3746922064
1,l_125,215,53,3.7227434527
1,l_158,315,86,2.4982725961
1,l_167,322,95,7.9753810065
1,l_171,323,99,35.1905411229
1,l_133,222,61,0.0073658298
1,l_118,213,46,1.1010251546
1,l_122,215,50,3.2152761934
1,l_145,302,73,-24.2823784250
1,l_127,216,55,85.2351205760
1,l_152,313,80,-30.9402781258
1,l_105,123,33,19.3226980163
1,l_126,215,54,46.5903829734
2,l_144,302,72,-2.9696973855
2,l_153,314,81,4.6856105470
2,l_76,101,4,4.2793279068
2,l_150,313,78,-8.6121009973
2,l_148,307,76,-0.3800106351
2,l_82,107,10,9.7644173119
2,l_121,215,49,2.2580879521
2,l_79,102,7,14.4833036565
2,l_100,122,28,7.9145397943
2,l_139,301,67,-3.1419986740
2,l_147,307,75,11.8180424515
2,l_129,221,57,53.9144965356
2,l_140,301,68,0.6405742115
2,l_130,222,58,5.6375981667
2,l_91,115,19,1.0486157438
2,l_95,118,23,133.6204253300
2,l_120,214,48,89.3439041799
2,l_162,321,90,47.9797036189
2,l_106,201,34,0.9936774515
2,l_110,202,38,6.9776712019
2,l_154,315,82,6.0209838144
2,l_169,323,97,-26.2120275959
2,l_160,316,88,93.8893156864
2,l_74,101,2,4.1432318668
2,l_109,201,37,-15.4596548351
2,l_151,313,79,15.4485279866
2,l_99,122,27,9.7232647545
2,l_124,215,52,2.3369081283
2,l_161,318,89,53.7159736825
2,l_104,123,32,-40.0629071606
2,l_163,322,91,1.0958612014
2,l_73,101,1,6.0870708081
2,l_166,322,94,5.3447088590
2,l_83,107,11,13.3933704381
2,l_138,223,66,-7.1728044634
2,l_89,115,17,5.2516787308
2,l_155,315,83,3.1827788086
2,l_137,223,65,30.4689756140
2,l_136,223,64,-3.1942034818
2,l_96,121,24,91.6396020825
2,l_134,222,62,4.2152456662
2,l_84,113,12,11.6721604459
2,l_164,322,92,-0.3964650635
2,l_93,115,21,24.4784621082
2,l_87,114,15,17.4825529768
2,l_157,315,85,4.5505571587
2,l_88,115,16,1.1752775117
2,l_94,116,22,-84.3812356498
2,l_113,202,41,-43.4165669488
2,l_90,115,18,4.1843434243
2,l_114,207,42,14.9069228712
2,l_102,122,30,8.3226392896
2,l_132,222,60,5.7574103125
2,l_156,315,84,5.8752335917
2,l_111,202,39,0.6598782767
2,l_159,315,87,85.3025939306
2,l_75,101,3,5.4235007995
2,l_101,122,29,8.4084634579
2,l_77,102,5,6.9957440776
2,l_112,202,40,-19.9423224257
2,l_116,207,44,17.9114412567
2,l_81,107,9,10.3766965733
2,l_86,113,14,36.5543752775
2,l_131,222,59,1.8915287461
2,l_92,115,20,1.9655924368
2,l_170,323,98,-11.5065299317
2,l_146,302,74,-11.6852709548
2,l_78,102,6,6.1187379693
2,l_141,301,69,-30.7214837431
2,l_97,122,25,9.7800614822
2,l_103,123,31,-10.5181595419
2,l_143,302,71,3.0367843172
2,l_168,322,96,6.6958080086
2,l_115,207,43,-1.1929205377
2,l_149,307,77,-3.5921228451
2,l_142,301,70,-34.0789627822
2,l_108,201,36,-39.2275281334
2,l_119,213,47,20.8096033469
2,l_135,222,63,-2.3608151653
2,l_117,213,45,6.9523708113
2,l_80,102,8,29.3673415511
2,l_128,218,56,87.7552273556
2,l_123,215,51,2.7736778782
2,l_98,122,26,10.4251213184
2,l_165,322,93,-3.6288367739
2,l_107,201,35,5.3138686314
2,l_85,113,13,14.9372368198
2,l_125,215,53,3.7512979014
2,l_158,315,86,2.4908281636
2,l_167,322,95,7.9749063864
2,l_171,323,99,35.1722772661
2,l_133,222,61,0.0082659604
2,l_118,213,46,1.1769994369
2,l_122,215,50,3.2339906410
2,l_145,302,73,-24.2851962631
2,l_127,216,55,85.4905521681
2,l_152,313,80,-30.9507908514
2,l_105,123,33,25.6749599580
2,l_126,215,54,47.4600535233
3,l_144,302,72,-2.9738731051
3,l_153,314,81,4.6350669416
3,l_76,101,4,-11.2301804527
3,l_150,313,78,-8.6279859177
3,l_148,307,76,-0.3886745179
3,l_82,107,10,-1.1313268833
3,l_121,215,49,2.2451424703
3,l_79,102,7,-32.5467216008
3,l_100,122,28,7.8925023760
3,l_139,301,67,-3.1485439904
3,l_147,307,75,11.8093989784
3,l_129,221,57,55.0552690093
3,l_140,301,68,0.6341172570
3,l_130,222,58,5.6511025940
3,l_91,115,19,1.0919621899
3,l_95,118,23,132.9693876357
3,l_120,214,48,89.3689542705
3,l_162,321,90,47.9447760650
3,l_106,201,34,0.9800926638
3,l_110,202,38,6.9712646857
3,l_154,315,82,6.0128959716
3,l_169,323,97,-26.2302855002
3,l_160,316,88,93.7548266728
3,l_74,101,2,-0.7717608958
3,l_109,201,37,-15.5087352558
3,l_151,313,79,15.4326447020
3,l_99,122,27,9.7105235856
3,l_124,215,52,2.3255396232
3,l_161,318,89,53.7865155454
3,l_104,123,32,-37.0666763870
3,l_163,322,91,1.0947102089
3,l_73,101,1,1.3431667603
3,l_166,322,94,5.3438699403
3,l_83,107,11,4.7174701976
3,l_138,223,66,-7.0943908767
3,l_89,115,17,5.2663409219
3,l_155,315,83,3.1680198800
3,l_137,223,65,30.5266653180
3,l_136,223,64,-3.1324390486
3,l_96,121,24,92.2870221604
3,l_134,222,62,4.2490459133
3,l_84,113,12,-10.7867412083
3,l_164,322,92,-0.3980561341
3,l_93,115,21,34.6046311647
3,l_87,114,15,-3.8909437498
3,l_157,315,85,4.5362005787
3,l_88,115,16,1.2137909728
3,l_94,116,22,-90.5554006154
3,l_113,202,41,-43.4316504917
3,l_90,115,18,4.2090997858
3,l_114,207,42,14.8900350997
3,l_102,122,30,8.3029712250
3,l_132,222,60,5.7821858927
3,l_156,315,84,5.8626365871
3,l_111,202,39,0.6516584449
3,l_159,315,87,85.2574760769
3,l_75,101,3,-10.1241003312
3,l_101,122,29,8.3852457303
3,l_77,102,5,1.7122374647
3,l_112,202,40,-19.9570460610
3,l_116,207,44,17.8884350516
3,l_81,107,9,1.9317798369
3,l_86,113,14,16.7963087261
3,l_131,222,59,1.9092584780
3,l_92,115,20,1.9807142503
3,l_170,323,98,-11.5269079221
3,l_146,302,74,-11.6895253016
3,l_78,102,6,-1.9597810369
3,l_141,301,69,-30.7281780679
3,l_97,122,25,9.7599406022
3,l_103,123,31,-8.4862149541
3,l_143,302,71,3.0326230246
3,l_168,322,96,6.6949840038
3,l_115,207,43,-1.2191147486
3,l_149,307,77,-3.6007502109
3,l_142,301,70,-34.0856567600
3,l_108,201,36,-39.2799553826
3,l_119,213,47,20.8398328984
3,l_135,222,63,-2.3301726445
3,l_117,213,45,6.9862934892
3,l_80,102,8,-5.1631551863
3,l_128,218,56,89.1414936748
3,l_123,215,51,2.7526420850
3,l_98,122,26,10.4086802671
3,l_165,322,93,-3.6308971502
3,l_107,201,35,5.3063717370
3,l_85,113,13,-5.7594196424
3,l_125,215,53,3.7294926437
3,l_158,315,86,2.4796530290
3,l_167,322,95,7.9741909326
3,l_171,323,99,35.1448200921
3,l_133,222,61,0.0340788847
3,l_118,213,46,1.2098107065
3,l_122,215,50,3.2196791946
3,l_145,302,73,-24.2894555163
3,l_127,216,55,86.9544912433
3,l_152,313,80,-30.9666761082
3,l_105,123,33,29.1147632328
3,l_126,215,54,46.8073451389
4,l_144,302,72,-2.9807693115
4,l_153,314,81,4.5516734405
4,l_76,101,4,-11.7412666163
4,l_150,313,78,-8.6542118605
4,l_148,307,76,-0.4029750537
4,l_82,107,10,-0.7662597831
4,l_121,215,49,2.2287174036
4,l_79,102,7,-32.5109829634
4,l_100,122,28,3.7175960638
4,l_139,301,67,-3.1593740545
4,l_147,307,75,11.7951317820
4,l_129,221,57,53.7410183042
4,l_140,301,68,0.6234252281
4,l_130,222,58,5.6315728962
4,l_91,115,19,4.9373436185
4,l_95,118,23,-11.4602256742
4,l_120,214,48,88.6804736082
4,l_162,321,90,47.8872290448
4,l_106,201,34,0.9893415641
4,l_110,202,38,6.9708621723
4,l_154,315,82,5.9997506358
4,l_169,323,97,-26.2602680966
4,l_160,316,88,93.5329694120
4,l_74,101,2,-1.2370776930
4,l_109,201,37,-15.4753357724
4,l_151,313,79,15.4064207045
4,l_99,122,27,7.6309464048
4,l_124,215,52,2.3111315942
4,l_161,318,89,53.9073860516
4,l_104,123,32,-46.7268765834
4,l_163,322,91,1.0928125419
4,l_73,101,1,0.8799740918
4,l_166,322,94,5.3424834405
4,l_83,107,11,5.0428555998
4,l_138,223,66,-7.2225945342
4,l_89,115,17,7.5155373624
4,l_155,315,83,3.1438502909
4,l_137,223,65,30.4327341002
4,l_136,223,64,-3.2328368935
4,l_96,121,24,153.7701863516
4,l_134,222,62,4.2001659856
4,l_84,113,12,-10.7867412083
4,l_164,322,92,-0.4006781030
4,l_93,115,21,86.7259921730
4,l_87,114,15,-14.9504468959
4,l_157,315,85,4.5126997326
4,l_88,115,16,4.8408163005
4,l_94,116,22,56.3965543434
4,l_113,202,41,-43.4325927724
4,l_90,115,18,7.1237921996
4,l_114,207,42,14.8791050909
4,l_102,122,30,4.7190077191
4,l_132,222,60,5.7463580209
4,l_156,315,84,5.8420548071
4,l_111,202,39,0.6511429893
4,l_159,315,87,85.1819229256
4,l_75,101,3,-10.6352459310
4,l_101,122,29,3.8992307550
4,l_77,102,5,1.7469635769
4,l_112,202,40,-19.9579662991
4,l_116,207,44,17.8735902721
4,l_81,107,9,2.2525825758
4,l_86,113,14,16.7963087261
4,l_131,222,59,1.8836182912
4,l_92,115,20,4.2645205731
4,l_170,323,98,-11.5604472208
4,l_146,302,74,-11.6965494540
4,l_78,102,6,-1.9246947085
4,l_141,301,69,-30.7391983289
4,l_97,122,25,6.0663042991
4,l_103,123,31,-15.4225472977
4,l_143,302,71,3.0257502641
4,l_168,322,96,6.6936215467
4,l_115,207,43,-1.2349238964
4,l_149,307,77,-3.6149910211
4,l_142,301,70,-34.0966691871
4,l_108,201,36,-39.2442718268
4,l_119,213,47,20.7199149673
4,l_135,222,63,-2.3744845721
4,l_117,213,45,6.8519542274
4,l_80,102,8,-5.1274760204
4,l_128,218,56,87.2282640681
4,l_123,215,51,2.7258368951
4,l_98,122,26,7.5637732743
4,l_165,322,93,-3.6342891491
4,l_107,201,35,5.3114824718
4,l_85,113,13,-5.7594196424
4,l_125,215,53,3.7016975208
4,l_158,315,86,2.4614232730
4,l_167,322,95,7.9730098547
4,l_171,323,99,35.0992945178
4,l_133,222,61,-0.0032505247
4,l_118,213,46,1.0798452796
4,l_122,215,50,3.2015052728
4,l_145,302,73,-24.2964875298
4,l_127,216,55,83.7484720296
4,l_152,313,80,-30.9929024642
4,l_105,123,33,18.2509663054
4,l_126,215,54,45.8820518592
5,l_144,302,72,-2.9707291078
5,l_153,314,81,4.6731215261
5,l_76,101,4,-12.2595691662
5,l_150,313,78,-8.6160253448
5,l_148,307,76,-0.3821511735
5,l_82,107,10,-0.9346225989
5,l_121,215,49,2.2389093255
5,l_79,102,7,-32.6817526498
5,l_100,122,28,4.0762120171
5,l_139,301,67,-3.1436031359
5,l_147,307,75,11.8159069643
5,l_129,221,57,53.8862712344
5,l_140,301,68,0.6389950364
5,l_130,222,58,5.6360598831
5,l_91,115,19,0.9878458351
5,l_95,118,23,149.3116340693
5,l_120,214,48,89.0344358901
5,l_162,321,90,47.9710697937
5,l_106,201,34,1.0006454835
5,l_110,202,38,6.9793870302
5,l_154,315,82,6.0189977068
5,l_169,323,97,-26.2165279434
5,l_160,316,88,93.8560825457
5,l_74,101,2,-1.7403413211
5,l_109,201,37,-15.4343467433
5,l_151,313,79,15.4446040594
5,l_99,122,27,7.7641960790
5,l_124,215,52,2.3200747846
5,l_161,318,89,53.7332141438
5,l_104,123,32,-45.7904127863
5,l_163,322,91,1.0955769191
5,l_73,101,1,0.3774169749
5,l_166,322,94,5.3445022800
5,l_83,107,11,4.8928996174
5,l_138,223,66,-7.2651070938
5,l_89,115,17,5.2310658103
5,l_155,315,83,3.1791493592
5,l_137,223,65,30.4011455477
5,l_136,223,64,-3.2665312300
5,l_96,121,24,135.8320644788
5,l_134,222,62,4.2113929659
5,l_84,113,12,-10.4078448166
5,l_164,322,92,-0.3968586077
5,l_93,115,21,11.4149266991
