--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
122,26,52.0553833708,-9.5755198445
202,41,9.8049810649,-10.9012069987
107,11,33.1197324517,-13.1370945838
215,51,2.7319901117,2.7495746788
107,10,4.9060972942,15.9730088731
307,76,62.4027662429,25.9265845445
201,34,9.3297380355,1.4586257099
102,8,21.9276339202,-37.1433190278
222,60,55.8050682896,3.1041014893
113,14,77.5869059039,5.6851202595
315,85,3.6931866346,3.5834623829
322,95,41.5213663311,6.1311937637
122,25,53.9757444772,3.9563819295
107,9,22.8943759028,7.7913064994
313,80,64.9763944270,-12.5908370292
322,92,46.4988927126,-4.5538737085
222,62,63.6248477651,4.3207624060
102,6,21.8572391871,1.7790704653
222,61,59.9865205242,2.0727766664
122,30,61.8815072201,-4.5133836647
222,58,36.3802247383,3.9790615408
323,99,112.1573357189,14.4620888240
207,44,52.3054986741,5.9461898424
223,64,58.7354223844,-78.5958864089
123,31,36.9847928259,9.5208481099
122,28,38.8133060160,0.4259033016
301,70,8.1560168784,-16.5347150624
313,79,69.4880575955,-13.9450538997
302,73,19.7684944967,-23.4413158218
115,21,106.9833497017,-5.1940604175
315,82,9.3915541602,4.3104564872
221,57,431.0476392494,57.4243742091
213,47,93.0312569213,-0.2089108205
215,52,2.9793848440,4.0106446919
115,17,7.2264594781,2.6844199609
202,39,18.0679410319,4.9345391363
323,97,118.8487352898,21.9820340689
223,65,89.3196837678,-15.9906576187
307,77,67.2535880888,4.2159098457
322,93,62.4682759643,3.5493760746
302,72,15.9573994498,3.8720613205
315,84,7.2427154780,4.8852285844
322,91,45.9908905960,3.9143948280
115,18,1.9851817133,0.5348142067
207,42,14.7283454355,-4.1601679041
222,59,63.2029076208,8.5067975614
213,45,8.7316490020,-8.6269521980
222,63,44.4242605323,2.5908501752
115,19,1.3045443713,3.3007266064
115,20,2.5898904076,3.4565955041
214,48,0.0000000000,-35.8580446429
315,83,8.9891730104,2.5446829810
113,13,60.4984634323,-2.9530972617
315,86,2.2105705682,2.8180153011
215,50,4.3603258616,1.4351957450
102,5,20.1302997292,-0.1493979787
318,89,298.3089844922,72.7514457668
322,94,47.6395836650,3.4534710399
322,96,41.6154837398,1.7222320020
215,49,2.8900885439,4.7972399735
215,54,95.4853883111,84.9467850054
102,7,21.9276347420,-16.8679642813
316,88,75.8830460863,59.3430190441
113,12,48.3698407525,19.3059731573
116,22,39.2782756452,-75.7942962147
301,69,37.0067234193,-35.2234948657
302,71,12.3451057176,-0.5055526677
123,33,118.9407645369,31.3816295429
114,15,0.0000000000,62.1545967405
201,36,12.8891916502,-27.2486335624
202,38,11.6211100202,1.9091085390
201,37,11.1649603700,-4.1581140467
201,35,19.1942033746,-2.1621596440
315,87,69.6696737558,70.0429502970
321,90,484.1692607043,86.5807568312
307,75,31.1892424098,-15.3565767257
121,24,368.0829328461,159.8154227218
218,56,325.2886448488,78.1313249934
101,1,12.6352219511,2.2047049086
123,32,119.9175834469,11.7399742307
301,67,14.3877229176,-1.2364773537
122,27,54.6472898401,-4.3884634440
302,74,32.7217364177,-14.2786520631
101,3,17.9756836113,-19.0973501499
215,53,2.9309191796,2.2670659721
115,16,10.3954598377,2.7860543391
122,29,51.6775518884,-8.1306545586
101,4,15.0687440342,-39.6538234024
118,23,425.3857835933,154.6764005518
223,66,65.7901756356,53.0102330503
301,68,21.8297617540,1.5377846944
101,2,14.3393700684,2.5686704634
216,55,39.2844255455,94.8374174931
323,98,88.6631713159,-15.0851148659
202,40,19.7198201153,-8.4913628162
207,43,31.0928640272,2.1138653824
314,81,0.0000000000,18.6555943123
313,78,91.3486977912,1.6679491138
213,46,95.1895290866,-16.5212877316
--end of generation dispatch
