--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
122,27,44.1297511676,3.1862737236
202,39,12.8970972727,4.9754836665
318,89,449.5681701837,90.1955215298
201,37,17.5227410473,-21.4538608261
122,28,62.7816212446,-5.4894984073
123,31,104.6345972050,-75.3689988894
101,4,56.5729994354,13.0796871210
322,91,55.0095730689,8.1899161434
222,59,45.7843339965,4.6856196834
315,86,7.0759355870,3.3919165177
115,17,3.3168255896,2.4463874913
315,84,0.2840638034,3.3780817480
121,24,312.2040103792,-18.8814504468
107,10,4.5012882247,4.1057320003
215,51,4.1162082172,-1.0298804523
201,34,11.9464770183,5.1299899020
321,90,465.0230277048,98.2540073153
102,8,78.1670911636,-4.7727855360
207,42,24.8537380528,25.3929549682
302,72,18.2753423850,-0.2880730920
322,93,51.5402603051,-0.2693697161
315,83,6.0134877053,2.0888684961
223,64,80.8083130098,-21.3732974517
322,92,58.5490211839,2.4531428177
222,58,44.9329333040,-0.1788953437
315,82,10.3737877668,2.3770875784
307,76,8.1758959219,31.0250903024
115,20,1.5745090768,4.3796641333
101,2,16.7765075219,4.4966702788
202,41,4.9857166251,-20.0682845753
101,3,56.5729964746,-6.0196717436
201,35,9.5992823913,4.5613536940
101,1,17.0358705118,3.6420538883
322,95,51.1575810234,9.1339620832
213,46,101.7676616509,12.4877707880
315,87,9.1890894035,91.8993763774
214,48,0.0000000000,118.0637819974
221,57,480.8504118217,29.0746914915
301,69,26.5823694979,-37.1612675327
113,12,92.6491057821,-26.4724207301
222,60,35.8134571449,-5.6503279606
113,14,113.7672580207,16.0120588455
302,74,35.6576760163,-34.1266875724
301,67,22.0088006022,0.2890119168
115,21,52.5799817564,75.8587332847
122,30,60.1322264796,1.5675685015
102,6,13.3712610298,7.9735302924
216,55,84.5314001604,41.9302567034
114,15,0.0000000000,-66.8505529604
116,22,98.3647852375,-5.5320387000
123,32,99.2167638587,-29.8340401453
102,5,15.5188850632,0.5937384296
223,65,22.8261955853,-53.6401881931
215,49,2.3256786268,0.8523190304
202,40,17.1940202901,-12.4887384203
215,54,67.2437937031,-2.1423982542
122,29,37.8125090770,-4.2520785364
323,99,169.7178137973,24.9384918460
123,33,152.4963794337,-34.1303073753
215,53,5.4371935154,0.2718141747
202,38,13.6549327808,2.2312440761
307,77,2.4083460716,-11.2028051031
107,9,57.1007339982,9.3669498734
222,62,41.6468540007,4.4539685243
307,75,76.1232094260,0.3220374529
313,78,33.6686041207,-1.8877406907
222,61,59.5117195077,2.7451559982
301,68,10.7928546338,-0.9993290900
323,98,20.5422914896,14.1272220062
323,97,27.8038645083,30.1471746947
322,96,47.0081906574,0.9679496600
207,44,23.5914991726,23.6128604891
314,81,0.0000000000,58.7779309418
122,25,47.2159987119,2.7475766749
313,80,100.9420508732,-13.5777740363
107,11,20.0202701823,0.7896328870
222,63,38.7815648443,5.3661045515
118,23,458.0206990929,135.7592766735
315,85,1.3017086981,1.8572393232
113,13,66.6704387358,20.4096243701
302,73,6.1505394351,-31.5807165206
215,52,3.3103917853,0.9989999819
316,88,83.8669355670,47.0002812543
301,70,45.5039391699,-6.4987673505
115,18,2.2497203064,1.7223899264
213,47,115.7656718722,36.4780644423
102,7,78.1670905732,-8.2757613002
115,16,2.5027260045,4.0094278053
201,36,57.5821025174,-10.1511320902
213,45,70.5468753959,13.2851206539
223,66,131.8375414209,96.5441652251
218,56,289.4106748315,-3.2671915428
115,19,6.2033412517,4.4465133928
322,94,50.8839642508,0.0875756024
302,71,19.1914858993,0.4862283902
207,43,5.8460505514,-2.1029720384
122,26,37.4414176367,2.9379894104
215,50,7.4466238302,0.4133236275
313,79,26.5537079145,19.8714945098
--end of generation dispatch
