--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_207,162,1,10863.3856798412
1,l_205,149,1,628.8833771646
1,l_203,144,1,-233.8574223335
1,l_191,45,1,910.4938416742
1,l_190,43,1,313.2049617078
1,l_183,13,1,640.7269294327
1,l_186,30,1,3950.4848901182
1,l_200,118,1,-565.6180326594
1,l_182,11,1,975.3852988360
1,l_179,4,1,-359.1662520077
1,l_185,18,1,-294.8894728906
1,l_180,6,1,-402.1363628097
1,l_189,40,1,241.9908148807
1,l_193,65,1,-880.7641964406
1,l_196,79,1,-1653.8362064008
1,l_194,70,1,143.0443223317
1,l_202,140,1,1878.8547308184
1,l_187,35,1,890.9152436513
1,l_201,138,1,312.5678583747
1,l_204,148,1,700.2045432525
1,l_199,116,1,322.0901088836
1,l_198,112,1,403.1586341187
1,l_184,15,1,1355.8499798784
1,l_206,159,1,-8303.6585220010
1,l_197,103,1,-243.3116789399
1,l_192,47,1,105.2858850360
1,l_181,9,1,-569.0213053301
1,l_188,36,1,-572.6081381191
1,l_195,77,1,421.1644223875
2,l_207,162,1,10863.3856798412
2,l_205,149,1,-639.4639470801
2,l_203,144,1,981.9473421760
2,l_191,45,1,910.4938416742
2,l_190,43,1,-217.7073820885
2,l_183,13,1,640.7269294327
2,l_186,30,1,3950.4848901182
2,l_200,118,1,-565.6180326594
2,l_182,11,1,975.3852988360
2,l_179,4,1,-359.1662520077
2,l_185,18,1,323.1005492806
2,l_180,6,1,398.5628239997
2,l_189,40,1,-149.7604584862
2,l_193,65,1,-880.7641964406
2,l_196,79,1,-1653.8362064008
2,l_194,70,1,678.8055754891
2,l_202,140,1,-1101.2699493067
2,l_187,35,1,890.9152425288
2,l_201,138,1,-276.2603084883
2,l_204,148,1,-383.5539043928
2,l_199,116,1,-224.1487925733
2,l_198,112,1,403.1586341187
2,l_184,15,1,-726.6576189967
2,l_206,159,1,-8303.6585220010
2,l_197,103,1,-334.5526512587
2,l_192,47,1,-90.8575935382
2,l_181,9,1,685.9266449697
2,l_188,36,1,-572.6081381191
2,l_195,77,1,2643.1631039316
3,l_207,162,1,10863.3856798412
3,l_205,149,1,-639.4639470801
3,l_203,144,1,981.9473421760
3,l_191,45,1,910.4938416742
3,l_190,43,1,-217.7073820885
3,l_183,13,1,-434.2829262866
3,l_186,30,1,3950.4848901182
3,l_200,118,1,-565.6180326594
3,l_182,11,1,975.3852988360
3,l_179,4,1,-359.1662520077
3,l_185,18,1,323.1005492806
3,l_180,6,1,398.5628239997
3,l_189,40,1,-149.7604584862
3,l_193,65,1,-880.7641964406
3,l_196,79,1,-1653.8362064008
3,l_194,70,1,678.8055754891
3,l_202,140,1,-1101.2699493067
3,l_187,35,1,890.9150039926
3,l_201,138,1,-276.2603084883
3,l_204,148,1,-383.5539043928
3,l_199,116,1,322.0901088836
3,l_198,112,1,403.1586341187
3,l_184,15,1,-726.6576189967
3,l_206,159,1,-8303.6585220010
3,l_197,103,1,-334.5526512587
3,l_192,47,1,105.2858850360
3,l_181,9,1,-569.0213053301
3,l_188,36,1,-572.6081381191
3,l_195,77,1,2643.1631039316
4,l_207,162,1,-7254.3087677349
4,l_205,149,1,-639.4639470801
4,l_203,144,1,981.9473421760
4,l_191,45,1,-462.5640081842
4,l_190,43,1,-217.7073820885
4,l_183,13,1,-434.2829262866
4,l_186,30,1,-3370.4977914691
4,l_200,118,1,-565.6180326594
4,l_182,11,1,-751.1879876861
4,l_179,4,1,288.2574571017
4,l_185,18,1,-294.8894728906
4,l_180,6,1,-402.1363628097
4,l_189,40,1,-149.7604584862
4,l_193,65,1,1428.7545767846
4,l_196,79,1,5576.8239937015
4,l_194,70,1,678.8055754891
4,l_202,140,1,-1101.2699493067
4,l_187,35,1,890.9152457394
4,l_201,138,1,312.5678583747
4,l_204,148,1,-383.5539043928
4,l_199,116,1,-224.1487925733
4,l_198,112,1,403.1586341187
4,l_184,15,1,-726.6576189967
4,l_206,159,1,10224.5760035838
4,l_197,103,1,-334.5526512587
4,l_192,47,1,-90.8575935382
4,l_181,9,1,-569.0213053301
4,l_188,36,1,608.8565708790
4,l_195,77,1,2643.1631039316
48,l_207,162,1,-7254.3087677349
48,l_205,149,1,-639.4639470801
48,l_203,144,1,981.9473421760
48,l_191,45,1,-462.5640081842
48,l_190,43,1,-217.7073820885
48,l_183,13,1,640.7269294327
48,l_186,30,1,-3370.4977914691
48,l_200,118,1,2730.5044572568
48,l_182,11,1,-751.1879876861
48,l_179,4,1,288.2574571017
48,l_185,18,1,-294.8894728906
48,l_180,6,1,-402.1363628097
48,l_189,40,1,-149.7604584862
48,l_193,65,1,1428.7545767846
48,l_196,79,1,5576.8239937015
48,l_194,70,1,678.8055754891
48,l_202,140,1,-1101.2699493067
48,l_187,35,1,890.9152475047
48,l_201,138,1,312.5678583747
48,l_204,148,1,700.2045432525
48,l_199,116,1,-224.1487925733
48,l_198,112,1,403.1586341187
48,l_184,15,1,1355.8499798784
48,l_206,159,1,10224.5760035838
48,l_197,103,1,-334.5526512587
48,l_192,47,1,-90.8575935382
48,l_181,9,1,685.9266449697
48,l_188,36,1,608.8565708790
48,l_195,77,1,-2242.1552502712
12,l_207,162,1,10863.3856798412
12,l_205,149,1,-639.4639470801
12,l_203,144,1,-364.0386152780
12,l_191,45,1,910.4938416742
12,l_190,43,1,-217.7073820885
12,l_183,13,1,-434.2829262866
12,l_186,30,1,3950.4848901182
12,l_200,118,1,-565.6180326594
12,l_182,11,1,975.3852988360
12,l_179,4,1,-359.1662520077
12,l_185,18,1,323.1005492806
12,l_180,6,1,398.5628239997
12,l_189,40,1,-149.7604584862
12,l_193,65,1,-880.7641964406
12,l_196,79,1,-1653.8362064008
12,l_194,70,1,142.6708628794
12,l_202,140,1,-1101.2699493067
12,l_187,35,1,890.9152411596
12,l_201,138,1,-276.2603084883
12,l_204,148,1,-383.5539043928
12,l_199,116,1,322.0901088836
12,l_198,112,1,403.1586341187
12,l_184,15,1,-726.6576189967
12,l_206,159,1,-8303.6585220010
12,l_197,103,1,-334.5526512587
12,l_192,47,1,-90.8575935382
12,l_181,9,1,-569.0213053301
12,l_188,36,1,-572.6081381191
12,l_195,77,1,2643.1631039316
18,l_207,162,1,10863.3856798412
18,l_205,149,1,628.8833771646
18,l_203,144,1,-364.0386152780
18,l_191,45,1,910.4938416742
18,l_190,43,1,313.2049617078
18,l_183,13,1,-434.2829262866
18,l_186,30,1,3950.4848901182
18,l_200,118,1,-565.6180326594
18,l_182,11,1,975.3852988360
18,l_179,4,1,-359.1662520077
18,l_185,18,1,323.1005492806
18,l_180,6,1,398.5628239997
18,l_189,40,1,241.9908148807
18,l_193,65,1,-880.7641964406
18,l_196,79,1,-1653.8362064008
18,l_194,70,1,-592.1981733899
18,l_202,140,1,1878.8547308184
18,l_187,35,1,890.9152013520
18,l_201,138,1,-276.2603084883
18,l_204,148,1,-383.5539043928
18,l_199,116,1,322.0901088836
18,l_198,112,1,403.1586341187
18,l_184,15,1,-726.6576189967
18,l_206,159,1,-8303.6585220010
18,l_197,103,1,320.6513193226
18,l_192,47,1,105.2858850360
18,l_181,9,1,-569.0213053301
18,l_188,36,1,-572.6081381191
18,l_195,77,1,2643.1631039316
29,l_207,162,1,10863.3856798412
29,l_205,149,1,-639.4639470801
29,l_203,144,1,-364.0386152780
29,l_191,45,1,910.4938416742
29,l_190,43,1,313.2049617078
29,l_183,13,1,-434.2829262866
29,l_186,30,1,3950.4848901182
29,l_200,118,1,-565.6180326594
29,l_182,11,1,975.3852988360
29,l_179,4,1,-359.1662520077
29,l_185,18,1,323.1005492806
29,l_180,6,1,398.5628239997
29,l_189,40,1,-149.7604584862
29,l_193,65,1,-880.7641964406
29,l_196,79,1,-1653.8362064008
29,l_194,70,1,678.8055754891
29,l_202,140,1,-1101.2699493067
29,l_187,35,1,890.9152225720
29,l_201,138,1,-276.2603084883
29,l_204,148,1,-383.5539043928
29,l_199,116,1,-224.1487925733
29,l_198,112,1,403.1586341187
29,l_184,15,1,-726.6576189967
29,l_206,159,1,-8303.6585220010
29,l_197,103,1,-334.5526512587
29,l_192,47,1,-90.8575935382
29,l_181,9,1,685.9266449697
29,l_188,36,1,-572.6081381191
29,l_195,77,1,2643.1631039316
9,l_207,162,1,10863.3856798412
9,l_205,149,1,-639.4639470801
9,l_203,144,1,-364.0386152780
9,l_191,45,1,910.4938416742
9,l_190,43,1,-217.7073820885
9,l_183,13,1,-434.2829262866
9,l_186,30,1,3950.4848901182
9,l_200,118,1,-565.6180326594
9,l_182,11,1,975.3852988360
9,l_179,4,1,-359.1662520077
9,l_185,18,1,323.1005492806
9,l_180,6,1,398.5628239997
9,l_189,40,1,-149.7604584862
9,l_193,65,1,-880.7641964406
9,l_196,79,1,-1653.8362064008
9,l_194,70,1,141.6847241415
9,l_202,140,1,1878.8547308184
9,l_187,35,1,890.9152348067
9,l_201,138,1,-276.2603084883
9,l_204,148,1,-383.5539043928
9,l_199,116,1,322.0901088836
9,l_198,112,1,403.1586341187
9,l_184,15,1,-726.6576189967
9,l_206,159,1,-8303.6585220010
9,l_197,103,1,320.6513193226
9,l_192,47,1,105.2858850360
9,l_181,9,1,-569.0213053301
9,l_188,36,1,-572.6081381191
9,l_195,77,1,2643.1631039316
42,l_207,162,1,-7254.3087677349
42,l_205,149,1,628.8833771646
42,l_203,144,1,-364.0386152780
42,l_191,45,1,-462.5640081842
42,l_190,43,1,313.2049617078
42,l_183,13,1,-434.2829262866
42,l_186,30,1,3950.4848901182
42,l_200,118,1,-565.6180326594
42,l_182,11,1,975.3852988360
42,l_179,4,1,-359.1662520077
42,l_185,18,1,323.1005492806
42,l_180,6,1,398.5628239997
42,l_189,40,1,241.9908148807
42,l_193,65,1,-880.7641964406
42,l_196,79,1,-1653.8362064008
42,l_194,70,1,678.8055754891
42,l_202,140,1,1878.8547308184
42,l_187,35,1,890.9151982767
42,l_201,138,1,-276.2603084883
42,l_204,148,1,-383.5539043928
42,l_199,116,1,322.0901088836
42,l_198,112,1,403.1586341187
42,l_184,15,1,-726.6576189967
42,l_206,159,1,-8303.6585220010
42,l_197,103,1,320.6513193226
42,l_192,47,1,105.2858850360
42,l_181,9,1,-569.0213053301
42,l_188,36,1,-572.6081381191
42,l_195,77,1,2643.1631039316
8,l_207,162,1,10863.3856798412
8,l_205,149,1,-639.4639470801
8,l_203,144,1,-364.0386152780
8,l_191,45,1,910.4938416742
8,l_190,43,1,-217.7073820885
8,l_183,13,1,-434.2829262866
8,l_186,30,1,3950.4848901182
8,l_200,118,1,-565.6180326594
8,l_182,11,1,975.3852988360
8,l_179,4,1,-359.1662520077
8,l_185,18,1,323.1005492806
8,l_180,6,1,398.5628239997
8,l_189,40,1,241.9908148807
8,l_193,65,1,-880.7641964406
8,l_196,79,1,-1653.8362064008
8,l_194,70,1,678.8055754891
8,l_202,140,1,-1101.2699493067
8,l_187,35,1,890.9152319912
8,l_201,138,1,-276.2603084883
8,l_204,148,1,-383.5539043928
8,l_199,116,1,322.0901088836
8,l_198,112,1,403.1586341187
8,l_184,15,1,-726.6576189967
8,l_206,159,1,-8303.6585220010
8,l_197,103,1,320.6513193226
8,l_192,47,1,105.2858850360
8,l_181,9,1,-569.0213053301
8,l_188,36,1,-572.6081381191
8,l_195,77,1,2643.1631039316
40,l_207,162,1,10863.3856798412
40,l_205,149,1,628.8833771646
40,l_203,144,1,981.9473421760
40,l_191,45,1,910.4938416742
40,l_190,43,1,313.2049617078
40,l_183,13,1,640.7269294327
40,l_186,30,1,3950.4848901182
40,l_200,118,1,-565.6180326594
40,l_182,11,1,975.3852988360
40,l_179,4,1,-359.1662520077
40,l_185,18,1,323.1005492806
40,l_180,6,1,398.5628239997
40,l_189,40,1,241.9908148807
40,l_193,65,1,-880.7641964406
40,l_196,79,1,-1653.8362064008
40,l_194,70,1,678.8055754891
40,l_202,140,1,1878.8547308184
40,l_187,35,1,890.9152122259
40,l_201,138,1,312.5678583747
40,l_204,148,1,700.2045432525
40,l_199,116,1,-224.1487925733
40,l_198,112,1,403.1586341187
40,l_184,15,1,1355.8499798784
40,l_206,159,1,-8303.6585220010
40,l_197,103,1,-334.5526512587
40,l_192,47,1,105.2858850360
40,l_181,9,1,-569.0213053301
40,l_188,36,1,-572.6081381191
40,l_195,77,1,2643.1631039316
21,l_207,162,1,10863.3856798412
21,l_205,149,1,628.8833771646
21,l_203,144,1,-364.0386152780
21,l_191,45,1,910.4938416742
21,l_190,43,1,313.2049617078
21,l_183,13,1,-434.2829262866
21,l_186,30,1,3950.4848901182
21,l_200,118,1,-565.6180326594
21,l_182,11,1,975.3852988360
21,l_179,4,1,-359.1662520077
21,l_185,18,1,323.1005492806
21,l_180,6,1,398.5628239997
21,l_189,40,1,241.9908148807
21,l_193,65,1,-880.7641964406
21,l_196,79,1,-1653.8362064008
21,l_194,70,1,-592.1981733899
21,l_202,140,1,1878.8547308184
21,l_187,35,1,890.9149357139
21,l_201,138,1,-276.2603084883
21,l_204,148,1,-383.5539043928
21,l_199,116,1,322.0901088836
21,l_198,112,1,-446.1315295845
21,l_184,15,1,-726.6576189967
21,l_206,159,1,-8303.6585220010
21,l_197,103,1,320.6513193226
21,l_192,47,1,105.2858850360
21,l_181,9,1,-569.0213053301
21,l_188,36,1,-572.6081381191
21,l_195,77,1,-2242.1552502712
11,l_207,162,1,10863.3856798412
11,l_205,149,1,-639.4639470801
11,l_203,144,1,-364.0386152780
11,l_191,45,1,910.4938416742
11,l_190,43,1,-217.7073820885
11,l_183,13,1,-434.2829262866
11,l_186,30,1,3950.4848901182
11,l_200,118,1,-565.6180326594
11,l_182,11,1,975.3852988360
11,l_179,4,1,-359.1662520077
11,l_185,18,1,323.1005492806
11,l_180,6,1,398.5628239997
11,l_189,40,1,-149.7604584862
11,l_193,65,1,-880.7641964406
11,l_196,79,1,-1653.8362064008
11,l_194,70,1,678.8055754891
11,l_202,140,1,-1101.2699493067
11,l_187,35,1,890.9152291132
11,l_201,138,1,-276.2603084883
11,l_204,148,1,-383.5539043928
11,l_199,116,1,322.0901088836
11,l_198,112,1,403.1586341187
11,l_184,15,1,-726.6576189967
11,l_206,159,1,-8303.6585220010
11,l_197,103,1,320.6513193226
11,l_192,47,1,-90.8575935382
11,l_181,9,1,-569.0213053301
11,l_188,36,1,-572.6081381191
11,l_195,77,1,2643.1631039316
17,l_207,162,1,10863.3856798412
17,l_205,149,1,628.8833771646
17,l_203,144,1,-364.0386152780
17,l_191,45,1,910.4938416742
17,l_190,43,1,313.2049617078
17,l_183,13,1,-434.2829262866
17,l_186,30,1,3950.4848901182
17,l_200,118,1,-565.6180326594
17,l_182,11,1,975.3852988360
17,l_179,4,1,-359.1662520077
17,l_185,18,1,323.1005492806
17,l_180,6,1,398.5628239997
17,l_189,40,1,241.9908148807
17,l_193,65,1,-880.7641964406
17,l_196,79,1,-1653.8362064008
17,l_194,70,1,-592.1981733899
17,l_202,140,1,1878.8547308184
17,l_187,35,1,890.9152423643
17,l_201,138,1,-276.2603084883
17,l_204,148,1,-383.5539043928
17,l_199,116,1,322.0901088836
17,l_198,112,1,403.1586341187
17,l_184,15,1,-726.6576189967
17,l_206,159,1,-8303.6585220010
17,l_197,103,1,320.6513193226
17,l_192,47,1,105.2858850360
17,l_181,9,1,-569.0213053301
17,l_188,36,1,-572.6081381191
17,l_195,77,1,2643.1631039316
14,l_207,162,1,10863.3856798412
14,l_205,149,1,-639.4639470801
14,l_203,144,1,-364.0386152780
14,l_191,45,1,910.4938416742
14,l_190,43,1,-217.7073820885
14,l_183,13,1,-434.2829262866
14,l_186,30,1,3950.4848901182
14,l_200,118,1,-565.6180326594
14,l_182,11,1,975.3852988360
14,l_179,4,1,-359.1662520077
14,l_185,18,1,323.1005492806
14,l_180,6,1,398.5628239997
14,l_189,40,1,241.9908148807
14,l_193,65,1,-880.7641964406
14,l_196,79,1,-1653.8362064008
14,l_194,70,1,678.8055754891
14,l_202,140,1,-1101.2699493067
14,l_187,35,1,890.9152389517
14,l_201,138,1,-276.2603084883
14,l_204,148,1,-383.5539043928
14,l_199,116,1,322.0901088836
14,l_198,112,1,403.1586341187
14,l_184,15,1,-726.6576189967
14,l_206,159,1,-8303.6585220010
14,l_197,103,1,-334.5526512587
14,l_192,47,1,105.2858850360
14,l_181,9,1,-569.0213053301
14,l_188,36,1,-572.6081381191
14,l_195,77,1,2643.1631039316
15,l_207,162,1,10863.3856798412
15,l_205,149,1,-639.4639470801
15,l_203,144,1,981.9473421760
15,l_191,45,1,910.4938416742
15,l_190,43,1,313.2049617078
15,l_183,13,1,640.7269294327
15,l_186,30,1,3950.4848901182
15,l_200,118,1,-565.6180326594
15,l_182,11,1,975.3852988360
15,l_179,4,1,-359.1662520077
15,l_185,18,1,323.1005492806
15,l_180,6,1,398.5628239997
15,l_189,40,1,241.9908148807
15,l_193,65,1,-880.7641964406
15,l_196,79,1,-1653.8362064008
15,l_194,70,1,678.8055754891
15,l_202,140,1,-1101.2699493067
15,l_187,35,1,890.9152422579
15,l_201,138,1,312.5678583747
