--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_121,215,49,5.2001166120
1,l_84,113,12,17.7408996875
1,l_168,322,96,1.2694640706
1,l_163,322,91,3.8187613572
1,l_141,301,69,-34.9277675414
1,l_159,315,87,80.7732133688
1,l_86,113,14,-12.1573085907
1,l_167,322,95,3.1032867225
1,l_132,222,60,5.7174166074
1,l_74,101,2,9.1790698136
1,l_118,213,46,19.1425721851
1,l_166,322,94,7.1067226797
1,l_95,118,23,98.1932831187
1,l_130,222,58,5.8752795844
1,l_103,123,31,-79.9204407258
1,l_112,202,40,-16.4557651880
1,l_158,315,86,4.3806807180
1,l_142,301,70,-34.7251668565
1,l_109,201,37,-30.5702069475
1,l_129,221,57,67.1118154498
1,l_111,202,39,-1.2976941057
1,l_91,115,19,4.4926185443
1,l_80,102,8,2.7079713575
1,l_94,116,22,9.8297291293
1,l_170,323,98,38.3624307144
1,l_127,216,55,73.0966507671
1,l_134,222,62,-3.8042452897
1,l_76,101,4,11.2023367746
1,l_77,102,5,7.3113860157
1,l_124,215,52,3.4001291779
1,l_88,115,16,3.2406070500
1,l_105,123,33,-36.7208815834
1,l_107,201,35,0.8714824527
1,l_164,322,92,-5.4556076709
1,l_144,302,72,1.9501849837
1,l_100,122,28,6.0095353273
1,l_128,218,56,86.3813046690
1,l_101,122,29,-6.1837009839
1,l_122,215,50,3.5655381780
1,l_137,223,65,27.5721120704
1,l_113,202,41,-16.6028680633
1,l_92,115,20,3.0551373424
1,l_81,107,9,-27.8406379771
1,l_156,315,84,2.1985691259
1,l_82,107,10,-2.2721060541
1,l_97,122,25,6.1553185836
1,l_165,322,93,2.4952096929
1,l_150,313,78,14.3744546236
1,l_78,102,6,3.0414194242
1,l_123,215,51,2.3801127218
1,l_143,302,71,-2.9425243447
1,l_169,323,97,18.0961032135
1,l_148,307,76,-15.4183072926
1,l_151,313,79,4.5661286483
1,l_96,121,24,37.4497929779
1,l_138,223,66,55.2344292007
1,l_108,201,36,-35.9053077346
1,l_155,315,83,4.6705776822
1,l_125,215,53,4.7262726023
1,l_87,114,15,12.6404106964
1,l_161,318,89,93.7384555603
1,l_116,207,44,10.3782163223
1,l_162,321,90,64.2161885554
1,l_147,307,75,20.7125598955
1,l_93,115,21,26.3038837892
1,l_98,122,26,0.7833576031
1,l_133,222,61,2.7022309926
1,l_149,307,77,0.3328414978
1,l_120,214,48,106.8378036318
1,l_79,102,7,-0.3868056789
1,l_99,122,27,-2.0060805704
1,l_106,201,34,1.7937767845
1,l_117,213,45,-8.9658432536
1,l_75,101,3,21.1844518386
1,l_160,316,88,52.6406743532
1,l_85,113,13,-27.8671666639
1,l_110,202,38,7.0996417538
1,l_119,213,47,31.6884746260
1,l_135,222,63,0.1370525037
1,l_83,107,11,26.9080824548
1,l_139,301,67,1.7162103421
1,l_114,207,42,11.0347741561
1,l_157,315,85,5.0947755755
1,l_89,115,17,2.4626208125
1,l_126,215,54,77.9030384413
1,l_153,314,81,12.0235718507
1,l_145,302,73,-16.4243121453
1,l_90,115,18,4.6385392260
1,l_131,222,59,4.7896834143
1,l_102,122,30,1.5468554113
1,l_152,313,80,-8.6415902772
1,l_136,223,64,6.5253571793
1,l_104,123,32,-33.6936725085
1,l_171,323,99,-47.7013020171
1,l_154,315,82,5.4375833903
1,l_146,302,74,-8.0540803198
1,l_73,101,1,5.2076847660
1,l_115,207,43,-2.9459125183
1,l_140,301,68,-2.0230706576
2,l_121,215,49,5.2209477738
2,l_84,113,12,37.3529534245
2,l_168,322,96,1.2691909169
2,l_163,322,91,3.8186102412
2,l_141,301,69,-34.9337986045
2,l_159,315,87,80.7716405210
2,l_86,113,14,6.8804399504
2,l_167,322,95,3.1031573247
2,l_132,222,60,5.7174093293
2,l_74,101,2,11.8918231900
2,l_118,213,46,19.2387342708
2,l_166,322,94,7.1065931741
2,l_95,118,23,98.0880675734
2,l_130,222,58,5.8752672275
2,l_103,123,31,-74.6299351577
2,l_112,202,40,-16.4571536577
2,l_158,315,86,4.3804289834
2,l_142,301,70,-34.7311989447
2,l_109,201,37,-30.5807260361
2,l_129,221,57,67.1600567789
2,l_111,202,39,-1.2985947779
2,l_91,115,19,4.5167470756
2,l_80,102,8,25.6775358424
2,l_94,116,22,8.8019452303
2,l_170,323,98,38.3161161331
2,l_127,216,55,73.4252225305
2,l_134,222,62,-3.8042591834
2,l_76,101,4,24.2819254148
2,l_77,102,5,12.4157934806
2,l_124,215,52,3.4267870028
2,l_88,115,16,3.2796365607
2,l_105,123,33,-31.3835281497
2,l_107,201,35,0.8611598136
2,l_164,322,92,-5.4559185959
2,l_144,302,72,1.9450140875
2,l_100,122,28,6.0069042905
2,l_128,218,56,86.3901700241
2,l_101,122,29,-6.1882279051
2,l_122,215,50,3.5905284147
2,l_137,223,65,27.6685839697
2,l_113,202,41,-16.6042728621
2,l_92,115,20,3.0832158837
2,l_81,107,9,-18.0599411993
2,l_156,315,84,2.1982102575
2,l_82,107,10,6.6150160828
2,l_97,122,25,6.1530672673
2,l_165,322,93,2.4949925809
2,l_150,313,78,14.3415029993
2,l_78,102,6,7.7718552344
2,l_123,215,51,2.4019994136
2,l_143,302,71,-2.9476930700
