--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_90,115,18,3.0513868387
1,l_165,322,93,-6.0081158938
1,l_120,214,48,13.3255938176
1,l_137,223,65,8.4444812744
1,l_135,222,63,9.5528347381
1,l_134,222,62,8.3480979029
1,l_159,315,87,67.9702019989
1,l_85,113,13,17.0802104788
1,l_119,213,47,-3.7641983790
1,l_82,107,10,-4.0771475530
1,l_91,115,19,2.1440332789
1,l_115,207,43,-0.2169222972
1,l_88,115,16,2.2757877197
1,l_157,315,85,3.5980942068
1,l_138,223,66,18.0610714592
1,l_168,322,96,-3.6817014307
1,l_96,121,24,150.4628044244
1,l_98,122,26,3.8044650982
1,l_163,322,91,1.2900337081
1,l_169,323,97,-28.0744723137
1,l_110,202,38,2.1936523305
1,l_155,315,83,4.7109796302
1,l_81,107,9,6.1570011681
1,l_112,202,40,-41.2264068074
1,l_147,307,75,27.1171335346
1,l_146,302,74,-45.5934170083
1,l_150,313,78,-23.2994053722
1,l_80,102,8,-26.5515647007
1,l_111,202,39,6.2931186347
1,l_97,122,25,-1.6885286701
1,l_84,113,12,27.7845132808
1,l_108,201,36,-3.3383815410
1,l_166,322,94,5.0708647375
1,l_141,301,69,-22.8805016282
1,l_164,322,92,-5.3213374726
1,l_102,122,30,2.8646482477
1,l_160,316,88,92.5909065783
1,l_106,201,34,5.8584565938
1,l_132,222,60,2.3831912467
1,l_99,122,27,-5.3952278647
1,l_93,115,21,4.3551775850
1,l_104,123,32,-20.1718426181
1,l_130,222,58,-2.4903033555
1,l_122,215,50,2.9329870253
1,l_87,114,15,-21.2225647199
1,l_86,113,14,7.1149679564
1,l_75,101,3,-13.3024665763
1,l_77,102,5,5.1195462118
1,l_76,101,4,-4.8144070382
1,l_133,222,61,-3.3719920835
1,l_171,323,99,19.8563324478
1,l_103,123,31,-22.1380880760
1,l_162,321,90,53.7372873042
1,l_154,315,82,5.0905876214
1,l_83,107,11,8.4153712134
1,l_148,307,76,-5.9211560947
1,l_149,307,77,4.2251287827
1,l_153,314,81,28.3084729321
1,l_139,301,67,1.9583284555
1,l_144,302,72,-1.6496862153
1,l_109,201,37,-20.9434001987
1,l_121,215,49,5.1667186415
1,l_118,213,46,3.8583036591
1,l_143,302,71,0.7098463641
1,l_114,207,42,-15.3864415531
1,l_167,322,95,2.0395246901
1,l_95,118,23,60.7262984225
1,l_142,301,70,-17.9299488795
1,l_131,222,59,2.0696032753
1,l_125,215,53,3.7649296824
1,l_156,315,84,3.8585896961
1,l_126,215,54,66.8496545294
1,l_170,323,98,14.0900708927
1,l_79,102,7,-23.5863310595
1,l_113,202,41,-41.4591503448
1,l_145,302,73,-39.3873460893
1,l_140,301,68,-2.7390892306
1,l_151,313,79,7.3677634065
1,l_158,315,86,5.9485682348
1,l_116,207,44,24.1779001236
1,l_117,213,45,-34.8167821066
1,l_74,101,2,1.9621138910
1,l_124,215,52,3.1191692995
1,l_92,115,20,2.5181927791
1,l_101,122,29,-4.2266572552
1,l_89,115,17,5.5594965765
1,l_152,313,80,4.6489276344
1,l_73,101,1,4.6044633528
1,l_127,216,55,77.5606543406
1,l_128,218,56,52.8629291006
1,l_105,123,33,6.3984930646
1,l_107,201,35,3.1697940611
1,l_129,221,57,43.6308719779
