--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_143,302,71,-3.7950956740
1,l_171,323,99,74.5326166788
1,l_170,323,98,6.8877946675
1,l_140,301,68,-1.9757421671
1,l_150,313,78,31.2981370433
1,l_109,201,37,15.4976096440
1,l_141,301,69,-12.1373962640
1,l_112,202,40,-26.1740750514
1,l_80,102,8,-7.8509677206
1,l_113,202,41,-36.3519724207
1,l_124,215,52,6.7104491365
1,l_135,222,63,5.4476558563
1,l_114,207,42,14.6349702854
1,l_119,213,47,-4.6361489260
1,l_152,313,80,0.7282923796
1,l_160,316,88,53.3202013659
1,l_126,215,54,84.4249367897
1,l_164,322,92,-0.7846130911
1,l_169,323,97,-18.8321318864
1,l_90,115,18,3.8316304308
1,l_151,313,79,-23.1383788254
1,l_153,314,81,85.1527251417
1,l_122,215,50,5.5261748362
1,l_85,113,13,11.9730388889
1,l_86,113,14,-6.7723437588
1,l_74,101,2,1.6303106231
1,l_123,215,51,6.9576242693
1,l_133,222,61,3.2411383222
1,l_148,307,76,14.1640928794
1,l_107,201,35,8.3633356472
1,l_100,122,28,-3.3944604267
1,l_159,315,87,71.1836265544
1,l_87,114,15,-3.2827033121
1,l_96,121,24,103.7993208495
1,l_116,207,44,5.5043450655
1,l_162,321,90,93.4864995168
1,l_82,107,10,36.7919743346
1,l_103,123,31,-28.3506743390
1,l_77,102,5,2.6169270648
1,l_163,322,91,0.5752013112
1,l_84,113,12,22.2819367087
1,l_136,223,64,-41.7174695470
1,l_83,107,11,2.0320829035
1,l_131,222,59,-2.9116661252
1,l_168,322,96,9.1443660824
1,l_73,101,1,4.8125255863
1,l_138,223,66,-25.7897574398
1,l_108,201,36,13.4063253197
1,l_130,222,58,-1.3062880672
1,l_167,322,95,2.0906739806
1,l_91,115,19,3.0041849711
1,l_166,322,94,0.5379656221
1,l_139,301,67,0.1373680685
1,l_93,115,21,54.9701854094
1,l_81,107,9,4.4810190741
1,l_111,202,39,3.3619093169
1,l_97,122,25,1.1563346026
1,l_94,116,22,-28.9081463722
1,l_156,315,84,4.8511728845
1,l_117,213,45,25.1683261548
1,l_128,218,56,-2.6640951229
