VAR_TYPE            C       VOLT_1         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_2         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_3         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_4         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_5         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_6         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_7         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_8         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_9         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_10         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_11         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_12         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_13         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_14         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_15         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_16         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_17         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_18         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_19         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_20         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_21         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_22         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_23         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_24         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_25         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_26         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_27         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_28         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_29         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_30         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_1       VOLT_1  1.53846153846153810000e+03  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_2       VOLT_1 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ      VOLT_30       VOLT_1 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ       VOLT_1       VOLT_2 -3.84615384615384530000e+02  1.92307692307692310000e+03
    QUAD          OBJ       VOLT_3       VOLT_2 -3.84615384615384530000e+02  1.92307692307692310000e+03
    QUAD          OBJ       VOLT_2       VOLT_3 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ       VOLT_3       VOLT_3  1.53846153846153810000e+03  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_4       VOLT_3 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ       VOLT_3       VOLT_4 -3.84615384615384530000e+02  1.92307692307692310000e+03
    QUAD          OBJ       VOLT_5       VOLT_4 -3.84615384615384530000e+02  1.92307692307692310000e+03
    QUAD          OBJ       VOLT_4       VOLT_5 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ       VOLT_5       VOLT_5  1.53846153846153810000e+03  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_6       VOLT_5 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ       VOLT_5       VOLT_6 -3.84615384615384530000e+02  1.92307692307692310000e+03
    QUAD          OBJ       VOLT_7       VOLT_6 -3.84615384615384530000e+02  1.92307692307692310000e+03
    QUAD          OBJ       VOLT_6       VOLT_7 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ       VOLT_7       VOLT_7  1.53846153846153810000e+03  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_8       VOLT_7 -3.84615384615384530000e+02 -1.92307692307692310000e+03
    QUAD          OBJ       VOLT_7       VOLT_8 -3.84615384615384530000e+02  1.92307692307692310000e+03
    QUAD          OBJ       VOLT_9       VOLT_8 -3.84615384615384530000e+02  1.92307692307692310000e+03
