VAR_TYPE            C       VOLT_1         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_2         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_3         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_4         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_5         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_6         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_1       VOLT_1  4.67500527215035440000e+03  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_2       VOLT_1 -2.20019999999999980000e+03 -2.67200000000000270000e+02
    QUAD          OBJ       VOLT_4       VOLT_1 -6.86411764705882320000e+02 -2.74564705882352930000e+03
    QUAD          OBJ       VOLT_5       VOLT_1 -4.84190871369294650000e+02 -1.81571576763485520000e+03
    QUAD          OBJ       VOLT_1       VOLT_2 -2.20019999999999980000e+03  2.67200000000000270000e+02
    QUAD          OBJ       VOLT_2       VOLT_2  9.63888156587287990000e+03  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_3       VOLT_2 -8.14076923076923210000e+02  9.61538461538459610000e+01
    QUAD          OBJ       VOLT_4       VOLT_2 -2.06659999999999990000e+03 -4.13319999999999980000e+03
    QUAD          OBJ       VOLT_5       VOLT_2 -5.16650000000000200000e+02 -1.54995000000000000000e+03
    QUAD          OBJ       VOLT_6       VOLT_2 -8.05467706013363110000e+02 -2.30133630289532310000e+03
    QUAD          OBJ       VOLT_2       VOLT_3 -8.14076923076923210000e+02 -9.61538461538459610000e+01
    QUAD          OBJ       VOLT_3       VOLT_3  4.50189399624765430000e+03  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_5       VOLT_3 -7.92658536585365820000e+02 -1.71742682926829270000e+03
    QUAD          OBJ       VOLT_6       VOLT_3 -1.04163461538461520000e+03 -5.20817307692307710000e+03
    QUAD          OBJ       VOLT_1       VOLT_4 -6.86411764705882320000e+02  2.74564705882352930000e+03
    QUAD          OBJ       VOLT_2       VOLT_4 -2.06659999999999990000e+03  4.13319999999999980000e+03
    QUAD          OBJ       VOLT_1       VOLT_5 -4.84190871369294650000e+02  1.81571576763485520000e+03
    QUAD          OBJ       VOLT_2       VOLT_5 -5.16650000000000200000e+02  1.54995000000000000000e+03
    QUAD          OBJ       VOLT_3       VOLT_5 -7.92658536585365820000e+02  1.71742682926829270000e+03
    QUAD          OBJ       VOLT_2       VOLT_6 -8.05467706013363110000e+02  2.30133630289532310000e+03
    QUAD          OBJ       VOLT_3       VOLT_6 -1.04163461538461520000e+03  5.20817307692307710000e+03
   CONST          OBJ         NONE         NONE  6.53100000000000020000e+02  0.00000000000000000000e+00
    QUAD       LOAD_4       VOLT_1       VOLT_4 -1.17647058823529390000e+02 -4.70588235294117570000e+02
    QUAD       LOAD_4       VOLT_2       VOLT_4 -4.00000000000000000000e+02 -8.00000000000000000000e+02
    QUAD       LOAD_4       VOLT_4       VOLT_4  6.17647058823529390000e+02  1.46358823529411780000e+03
    QUAD       LOAD_4       VOLT_5       VOLT_4 -1.00000000000000000000e+02 -2.00000000000000000000e+02
      LB       LOAD_4         NONE         NONE -7.00000000000000000000e+01 -7.00000000000000000000e+01
      UB       LOAD_4         NONE         NONE -7.00000000000000000000e+01 -7.00000000000000000000e+01
    QUAD       LOAD_5       VOLT_1       VOLT_5 -8.29875518672199210000e+01 -3.11203319502074750000e+02
    QUAD       LOAD_5       VOLT_2       VOLT_5 -1.00000000000000030000e+02 -3.00000000000000000000e+02
    QUAD       LOAD_5       VOLT_3       VOLT_5 -1.46341463414634150000e+02 -3.17073170731707310000e+02
    QUAD       LOAD_5       VOLT_4       VOLT_5 -1.00000000000000000000e+02 -2.00000000000000000000e+02
    QUAD       LOAD_5       VOLT_5       VOLT_5  5.29329015281854030000e+02  1.41377649023378240000e+03
    QUAD       LOAD_5       VOLT_6       VOLT_5 -1.00000000000000030000e+02 -3.00000000000000000000e+02
      LB       LOAD_5         NONE         NONE -7.00000000000000000000e+01 -7.00000000000000000000e+01
      UB       LOAD_5         NONE         NONE -7.00000000000000000000e+01 -7.00000000000000000000e+01
    QUAD       LOAD_6       VOLT_2       VOLT_6 -1.55902004454343000000e+02 -4.45434298440979940000e+02
    QUAD       LOAD_6       VOLT_3       VOLT_6 -1.92307692307692260000e+02 -9.61538461538461550000e+02
    QUAD       LOAD_6       VOLT_5       VOLT_6 -1.00000000000000030000e+02 -3.00000000000000000000e+02
    QUAD       LOAD_6       VOLT_6       VOLT_6  4.48209696762035320000e+02  1.70047275997944140000e+03
      LB       LOAD_6         NONE         NONE -7.00000000000000000000e+01 -7.00000000000000000000e+01
      UB       LOAD_6         NONE         NONE -7.00000000000000000000e+01 -7.00000000000000000000e+01
