VAR_TYPE            C       VOLT_1         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_2         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_3         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_1       VOLT_1  1.09497763975148790000e+02  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_2       VOLT_1 -1.60391443818646810000e+01 -2.10652357089006220000e+02
    QUAD          OBJ       VOLT_3       VOLT_1 -5.01769057574782880000e+01 -3.19073657124477280000e+02
    QUAD          OBJ       VOLT_1       VOLT_2 -1.60391443818646810000e+01  2.10652357089006220000e+02
    QUAD          OBJ       VOLT_2       VOLT_2  1.15361150355061020000e+01  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_3       VOLT_2 -4.88346281908989970000e+00 -1.33185349611542700000e+01
    QUAD          OBJ       VOLT_1       VOLT_3 -5.01769057574782880000e+01  3.19073657124477280000e+02
    QUAD          OBJ       VOLT_2       VOLT_3 -4.88346281908989970000e+00  1.33185349611542700000e+01
    QUAD          OBJ       VOLT_3       VOLT_3  2.11651469062108500000e+01  0.00000000000000000000e+00
   CONST          OBJ         NONE         NONE  7.77000000000000000000e+02  0.00000000000000000000e+00
    QUAD      VOLTM_1       VOLT_1       VOLT_1  1.00000000000000000000e+00  0.00000000000000000000e+00
      LB      VOLTM_1         NONE         NONE  8.10000000000000050000e-01  0.00000000000000000000e+00
      UB      VOLTM_1         NONE         NONE  1.21000000000000020000e+00  0.00000000000000000000e+00
    QUAD      VOLTM_2       VOLT_2       VOLT_2  1.00000000000000000000e+00  0.00000000000000000000e+00
      LB      VOLTM_2         NONE         NONE  8.10000000000000050000e-01  0.00000000000000000000e+00
      UB      VOLTM_2         NONE         NONE  1.21000000000000020000e+00  0.00000000000000000000e+00
    QUAD      VOLTM_3       VOLT_3       VOLT_3  1.00000000000000000000e+00  0.00000000000000000000e+00
      LB      VOLTM_3         NONE         NONE  8.10000000000000050000e-01  0.00000000000000000000e+00
      UB      VOLTM_3         NONE         NONE  1.21000000000000020000e+00  0.00000000000000000000e+00
    QUAD       UNIT_1       VOLT_1       VOLT_1  2.18995527950297560000e+01  2.32906490188031370000e+02
    QUAD       UNIT_1       VOLT_2       VOLT_1 -5.17391754253699430000e+00 -1.10869661625792730000e+02
    QUAD       UNIT_1       VOLT_3       VOLT_1 -1.67256352524927610000e+01 -1.59536828562238640000e+02
      LB       UNIT_1         NONE         NONE -1.10000000000000000000e+02 -1.04000000000000000000e+03
      UB       UNIT_1         NONE         NONE  9.89000000000000000000e+03  9.96000000000000000000e+03
    QUAD       UNIT_2       VOLT_1       VOLT_2 -5.17391754253699430000e+00 -1.10869661625792730000e+02
    QUAD       UNIT_2       VOLT_2       VOLT_2  9.61342919625508510000e+00  1.94055011237335460000e+02
    QUAD       UNIT_2       VOLT_3       VOLT_2 -4.43951165371809080000e+00 -1.33185349611542730000e+02
      LB       UNIT_2         NONE         NONE -1.10000000000000000000e+02 -1.04000000000000000000e+03
      UB       UNIT_2         NONE         NONE  9.89000000000000000000e+03  9.60000000000000000000e+02
    QUAD       UNIT_3       VOLT_1       VOLT_3 -1.67256352524927610000e+01 -1.59536828562238640000e+02
    QUAD       UNIT_3       VOLT_2       VOLT_3 -4.43951165371809080000e+00 -1.33185349611542730000e+02
    QUAD       UNIT_3       VOLT_3       VOLT_3  2.11651469062108500000e+01  2.35222178173781370000e+02
      LB       UNIT_3         NONE         NONE -9.50000000000000000000e+01 -1.05000000000000000000e+03
      UB       UNIT_3         NONE         NONE -9.50000000000000000000e+01  9.50000000000000000000e+02
