VAR_TYPE            C       VOLT_1         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_2         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_3         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_4         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_5         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_6         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_7         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_8         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_9         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_4       VOLT_1  0.00000000000000000000e+00 -4.34027777777777740000e+03
    QUAD          OBJ       VOLT_8       VOLT_2  0.00000000000000000000e+00 -9.60000000000000000000e+02
    QUAD          OBJ       VOLT_6       VOLT_3  0.00000000000000000000e+00 -8.53242320819112590000e+02
    QUAD          OBJ       VOLT_1       VOLT_4  0.00000000000000000000e+00  4.34027777777777740000e+03
    QUAD          OBJ       VOLT_3       VOLT_6  0.00000000000000000000e+00  8.53242320819112590000e+02
    QUAD          OBJ       VOLT_2       VOLT_8  0.00000000000000000000e+00  9.60000000000000000000e+02
   CONST          OBJ         NONE         NONE  1.08500000000000000000e+03  0.00000000000000000000e+00
    QUAD       LOAD_4       VOLT_1       VOLT_4  0.00000000000000000000e+00 -1.73611111111111110000e+03
    QUAD       LOAD_4       VOLT_4       VOLT_4  3.30737896202530640000e+02  3.93088887261189710000e+03
    QUAD       LOAD_4       VOLT_5       VOLT_4 -1.94219124871472670000e+02 -1.05106820518679320000e+03
    QUAD       LOAD_4       VOLT_9       VOLT_4 -1.36518771331058020000e+02 -1.16040955631399310000e+03
      LB       LOAD_4         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
      UB       LOAD_4         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD       LOAD_5       VOLT_4       VOLT_5 -1.94219124871472670000e+02 -1.05106820518679320000e+03
    QUAD       LOAD_5       VOLT_5       VOLT_5  3.22420038713884140000e+02  1.58409270142294580000e+03
    QUAD       LOAD_5       VOLT_6       VOLT_5 -1.28200913842411470000e+02 -5.58824496236152640000e+02
      LB       LOAD_5         NONE         NONE -5.40000000000000000000e+01 -1.80000000000000000000e+01
      UB       LOAD_5         NONE         NONE -5.40000000000000000000e+01 -1.80000000000000000000e+01
    QUAD       LOAD_6       VOLT_3       VOLT_6  0.00000000000000000000e+00 -1.70648464163822520000e+03
    QUAD       LOAD_6       VOLT_5       VOLT_6 -1.28200913842411470000e+02 -5.58824496236152640000e+02
    QUAD       LOAD_6       VOLT_6       VOLT_6  2.43709661931421180000e+02  3.21538618051069580000e+03
    QUAD       LOAD_6       VOLT_7       VOLT_6 -1.15508748089009690000e+02 -9.78427042636317310000e+02
      LB       LOAD_6         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
      UB       LOAD_6         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD       LOAD_7       VOLT_6       VOLT_7 -1.15508748089009690000e+02 -9.78427042636317310000e+02
    QUAD       LOAD_7       VOLT_7       VOLT_7  2.77220995413623260000e+02  2.33032490232716190000e+03
    QUAD       LOAD_7       VOLT_8       VOLT_7 -1.61712247324613600000e+02 -1.36979785969084450000e+03
      LB       LOAD_7         NONE         NONE -6.00000000000000000000e+01 -2.10000000000000000000e+01
      UB       LOAD_7         NONE         NONE -6.00000000000000000000e+01 -2.10000000000000000000e+01
    QUAD       LOAD_8       VOLT_2       VOLT_8  0.00000000000000000000e+00 -1.60000000000000000000e+03
    QUAD       LOAD_8       VOLT_7       VOLT_8 -1.61712247324613600000e+02 -1.36979785969084450000e+03
    QUAD       LOAD_8       VOLT_8       VOLT_8  2.80472685253728460000e+02  3.54456131302170340000e+03
    QUAD       LOAD_8       VOLT_9       VOLT_8 -1.18760437929114840000e+02 -5.97513453330859080000e+02
      LB       LOAD_8         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
      UB       LOAD_8         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD       LOAD_9       VOLT_4       VOLT_9 -1.36518771331058020000e+02 -1.16040955631399310000e+03
    QUAD       LOAD_9       VOLT_8       VOLT_9 -1.18760437929114840000e+02 -5.97513453330859080000e+02
    QUAD       LOAD_9       VOLT_9       VOLT_9  2.55279209260172820000e+02  1.73382300964485240000e+03
      LB       LOAD_9         NONE         NONE -7.50000000000000000000e+01 -3.00000000000000000000e+01
      UB       LOAD_9         NONE         NONE -7.50000000000000000000e+01 -3.00000000000000000000e+01
