VAR_TYPE            C       VOLT_1         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_2         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_3         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_4         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_5         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_6         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_7         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_8         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_9         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_10         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_11         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_12         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_13         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_14         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_15         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_16         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_17         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_18         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_19         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_20         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_21         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_22         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_23         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_24         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_1       VOLT_1  2.73570366893226890000e+04  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_2       VOLT_1 -2.09085662849427430000e+04  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_3       VOLT_1 -9.22558094085309790000e+02 -3.56857636393438500000e+03
    QUAD          OBJ       VOLT_5       VOLT_1 -2.30167710810466500000e+03 -8.92163833187358800000e+03
    QUAD          OBJ       VOLT_1       VOLT_2 -2.09085662849427430000e+04  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_2       VOLT_2  2.60198577170985370000e+04  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_4       VOLT_2 -1.53969406955448540000e+03 -5.94753776257784470000e+03
    QUAD          OBJ       VOLT_6       VOLT_2 -1.01595164652341000000e+03 -3.92480314149888820000e+03
    QUAD          OBJ       VOLT_1       VOLT_3 -9.22558094085309790000e+02  3.56857636393438500000e+03
    QUAD          OBJ       VOLT_2       VOLT_4 -1.53969406955448540000e+03  5.94753776257784470000e+03
    QUAD          OBJ       VOLT_1       VOLT_5 -2.30167710810466500000e+03  8.92163833187358800000e+03
    QUAD          OBJ       VOLT_2       VOLT_6 -1.01595164652341000000e+03  3.92480314149888820000e+03
    QUAD          OBJ       VOLT_7       VOLT_7  1.72572095844405700000e+04  0.00000000000000000000e+00
    QUAD          OBJ       VOLT_8       VOLT_7 -8.62860479222028520000e+03 -3.33205241661839970000e+04
    QUAD          OBJ       VOLT_7       VOLT_8 -8.62860479222028520000e+03  3.33205241661839970000e+04
    QUAD          OBJ      VOLT_13      VOLT_11 -6.43387538700026380000e+03  5.02053226920020610000e+04
    QUAD          OBJ      VOLT_13      VOLT_12 -6.43387538700026380000e+03  5.02053226920020610000e+04
    QUAD          OBJ      VOLT_23      VOLT_12 -7.74532646236500110000e+02  6.03385916342305700000e+03
    QUAD          OBJ      VOLT_11      VOLT_13 -6.43387538700026380000e+03 -5.02053226920020610000e+04
    QUAD          OBJ      VOLT_12      VOLT_13 -6.43387538700026380000e+03 -5.02053226920020610000e+04
    QUAD          OBJ      VOLT_13      VOLT_13  3.28257030611245210000e+04  0.00000000000000000000e+00
    QUAD          OBJ      VOLT_23      VOLT_13 -4.40980486387411200000e+03 -2.08877756900963250000e+04
    QUAD          OBJ      VOLT_16      VOLT_14 -2.01342794546908430000e+03  1.56644694157494760000e+04
    QUAD          OBJ      VOLT_15      VOLT_15  1.83877283755665300000e+04  0.00000000000000000000e+00
    QUAD          OBJ      VOLT_16      VOLT_15 -8.96138493407424540000e+03  0.00000000000000000000e+00
