VAR_TYPE            C       VOLT_1         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_2         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_3         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_4         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_5         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_6         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_7         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_8         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C       VOLT_9         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_10         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_11         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_12         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_13         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_14         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_15         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_16         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_17         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_18         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_19         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_20         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_21         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_22         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_23         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_24         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_25         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_26         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_27         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_28         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_29         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
VAR_TYPE            C      VOLT_30         NONE  0.00000000000000000000e+00  0.00000000000000000000e+00
   CONST          OBJ         NONE         NONE  7.20000000000000000000e+01  0.00000000000000000000e+00
    QUAD       LOAD_3       VOLT_1       VOLT_3 -1.29533678756476690000e+02 -4.92227979274611470000e+02
    QUAD       LOAD_3       VOLT_3       VOLT_3  7.17768972874123730000e+02  2.84416915574519950000e+03
    QUAD       LOAD_3       VOLT_4       VOLT_3 -5.88235294117646960000e+02 -2.35294117647058780000e+03
      LB       LOAD_3         NONE         NONE -2.39999999999999990000e+00 -1.20000000000000000000e+00
      UB       LOAD_3         NONE         NONE -2.39999999999999990000e+00 -1.20000000000000000000e+00
    QUAD       LOAD_4       VOLT_2       VOLT_4 -1.84615384615384580000e+02 -5.23076923076922980000e+02
    QUAD       LOAD_4       VOLT_3       VOLT_4 -5.88235294117646960000e+02 -2.35294117647058780000e+03
    QUAD       LOAD_4       VOLT_4       VOLT_4  1.36108597285067840000e+03  5.61257466063348420000e+03
    QUAD       LOAD_4       VOLT_6       VOLT_4 -5.88235294117646960000e+02 -2.35294117647058780000e+03
    QUAD       LOAD_4      VOLT_12       VOLT_4  0.00000000000000000000e+00 -3.84615384615384580000e+02
      LB       LOAD_4         NONE         NONE -7.59999999999999960000e+00 -1.60000000000000010000e+00
      UB       LOAD_4         NONE         NONE -7.59999999999999960000e+00 -1.60000000000000010000e+00
    QUAD       LOAD_5       VOLT_2       VOLT_5 -1.17647058823529390000e+02 -4.70588235294117570000e+02
    QUAD       LOAD_5       VOLT_5       VOLT_5  4.13505046989209800000e+02  1.17895740689175090000e+03
    QUAD       LOAD_5       VOLT_7       VOLT_5 -2.95857988165680470000e+02 -7.10059171597633170000e+02
      LB       LOAD_5         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
      UB       LOAD_5         NONE         NONE -0.00000000000000000000e+00  0.00000000000000000000e+00
    QUAD       LOAD_6       VOLT_2       VOLT_6 -1.66666666666666690000e+02 -5.00000000000000000000e+02
    QUAD       LOAD_6       VOLT_4       VOLT_6 -5.88235294117646960000e+02 -2.35294117647058780000e+03
