--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_136,223,64,-43.0397698963
1,l_130,222,58,5.4647940290
1,l_105,123,33,-69.1575801779
1,l_83,107,11,4.6682407152
1,l_144,302,72,-2.0138071671
1,l_168,322,96,2.0103921862
1,l_92,115,20,3.6149613359
1,l_85,113,13,19.8753252076
1,l_129,221,57,88.0224003373
1,l_146,302,74,-39.1585992823
1,l_109,201,37,-39.0110234205
1,l_153,314,81,38.0085298233
1,l_89,115,17,3.2319007341
1,l_161,318,89,55.9820553482
1,l_77,102,5,-1.1047850191
1,l_113,202,41,-14.7669957921
1,l_159,315,87,77.9677298716
1,l_73,101,1,4.2138144765
1,l_133,222,61,1.2599069995
1,l_140,301,68,1.8866205786
1,l_88,115,16,2.9011170585
1,l_117,213,45,18.7428612188
1,l_154,315,82,4.0190444065
1,l_135,222,63,4.0434745001
1,l_93,115,21,24.0876860043
1,l_170,323,98,31.3695057551
1,l_116,207,44,16.2409643571
1,l_94,116,22,-4.9481198330
1,l_164,322,92,6.0987626448
1,l_123,215,51,3.5248697273
1,l_124,215,52,1.5660891059
1,l_98,122,26,0.9341532743
1,l_125,215,53,5.3054592770
1,l_137,223,65,19.8417455208
1,l_127,216,55,51.5880911621
1,l_78,102,6,1.5905740075
1,l_74,101,2,8.6631556088
1,l_166,322,94,2.1967187853
1,l_169,323,97,13.9194723215
1,l_122,215,50,1.7876252079
1,l_75,101,3,4.1823322478
1,l_91,115,19,2.5403525503
1,l_151,313,79,-41.8321457739
1,l_100,122,28,-1.9199592018
1,l_142,301,70,-11.3865070127
1,l_104,123,32,-34.6551064156
1,l_134,222,62,7.4809670717
1,l_106,201,34,-3.6073532588
1,l_150,313,78,3.8589642624
1,l_145,302,73,-28.2712692723
1,l_152,313,80,12.0270145758
1,l_147,307,75,-8.9463936234
1,l_112,202,40,-29.1348952897
1,l_128,218,56,98.9935847903
1,l_120,214,48,76.6823041012
1,l_118,213,46,-10.5544484483
1,l_121,215,49,1.3603082264
1,l_81,107,9,-16.8812354053
1,l_139,301,67,-1.7576561952
1,l_95,118,23,67.7166507095
1,l_156,315,84,4.1985214197
1,l_157,315,85,2.5315426790
1,l_96,121,24,139.2821894879
1,l_107,201,35,-2.7740051689
1,l_111,202,39,3.2771584744
1,l_141,301,69,-34.0774466304
1,l_108,201,36,-13.7631317833
1,l_76,101,4,-5.1548710603
1,l_99,122,27,0.3455338874
1,l_167,322,95,-3.7227727113
1,l_115,207,43,-23.8995424793
1,l_143,302,71,-0.2710452687
1,l_119,213,47,31.5662497797
1,l_84,113,12,-35.3319720581
1,l_163,322,91,2.4605194831
1,l_103,123,31,-13.4333162896
1,l_155,315,83,3.3855186155
1,l_171,323,99,1.6251280993
1,l_160,316,88,75.7919317873
1,l_114,207,42,22.9105762348
1,l_102,122,30,4.6717942597
1,l_149,307,77,6.0326684190
1,l_82,107,10,-1.4926643883
1,l_165,322,93,2.4753410646
1,l_90,115,18,4.1111376413
1,l_158,315,86,1.6102277798
1,l_126,215,54,68.4752550309
1,l_132,222,60,-1.1756712398
1,l_86,113,14,-1.8527805837
1,l_162,321,90,77.6387242680
1,l_79,102,7,-6.2395210250
1,l_138,223,66,11.4252897209
1,l_80,102,8,-13.9104033913
1,l_131,222,59,8.4734511288
1,l_87,114,15,11.2263253591
1,l_101,122,29,0.8764452777
1,l_97,122,25,4.8593966232
1,l_110,202,38,1.4243992039
1,l_148,307,76,16.9370210035
2,l_136,223,64,-42.9811850844
2,l_130,222,58,5.4654711083
2,l_105,123,33,-62.4594753677
2,l_83,107,11,13.7916293880
2,l_144,302,72,-2.0177492523
2,l_168,322,96,2.0094429463
2,l_92,115,20,3.6272711424
2,l_85,113,13,38.4409447383
2,l_129,221,57,88.0471787286
2,l_146,302,74,-39.1625480349
2,l_109,201,37,-39.0389940471
2,l_153,314,81,37.9635021034
2,l_89,115,17,3.2736629244
2,l_161,318,89,55.9366440564
2,l_77,102,5,7.1590560944
2,l_113,202,41,-14.7765730262
2,l_159,315,87,77.9170894592
2,l_73,101,1,4.4335390154
2,l_133,222,61,1.2604193946
2,l_140,301,68,1.8804903207
2,l_88,115,16,2.9245578113
2,l_117,213,45,18.8161025357
2,l_154,315,82,4.0129873385
2,l_135,222,63,4.0438354489
2,l_93,115,21,30.7555969267
2,l_170,323,98,31.3584166057
2,l_116,207,44,16.2272435477
2,l_94,116,22,-5.9568614833
2,l_164,322,92,6.0979915031
2,l_123,215,51,3.5334667923
2,l_124,215,52,1.5754730334
2,l_98,122,26,0.9302678452
2,l_125,215,53,5.3131382721
2,l_137,223,65,19.8825130283
2,l_127,216,55,51.7430031413
2,l_78,102,6,6.6332154315
2,l_74,101,2,8.7708685344
2,l_166,322,94,2.1958226343
2,l_169,323,97,13.9057358309
2,l_122,215,50,1.7969272555
2,l_75,101,3,2.7140295773
2,l_91,115,19,2.5566604382
2,l_151,313,79,-41.8473000059
2,l_100,122,28,-1.9257332834
2,l_142,301,70,-11.3926700065
2,l_104,123,32,-29.6530865314
2,l_134,222,62,7.4812233746
2,l_106,201,34,-3.6349711426
2,l_150,313,78,3.8438592224
2,l_145,302,73,-28.2752180817
2,l_152,313,80,12.0119105605
2,l_147,307,75,-8.9555117175
2,l_112,202,40,-29.1449801113
2,l_128,218,56,99.0117422412
2,l_120,214,48,76.8599642917
2,l_118,213,46,-10.4769445500
2,l_121,215,49,1.3760802586
2,l_81,107,9,-7.8780789927
2,l_139,301,67,-1.7638047282
2,l_95,118,23,67.5601441382
2,l_156,315,84,4.1938374678
2,l_157,315,85,2.5244725620
2,l_96,121,24,139.4418334702
2,l_107,201,35,-2.8016225069
2,l_111,202,39,3.2721171012
2,l_141,301,69,-34.0836110729
2,l_108,201,36,-13.7910447050
2,l_76,101,4,-7.1696970626
2,l_99,122,27,0.3395895791
