--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_90,115,18,4.6930851635
1,l_120,214,48,18.8795351560
1,l_75,101,3,-3.1635737583
1,l_147,307,75,3.8921335714
1,l_93,115,21,67.2228162133
1,l_152,313,80,-25.7194340449
1,l_98,122,26,7.2777149915
1,l_127,216,55,59.9551740891
1,l_168,322,96,2.2956344727
1,l_128,218,56,72.4678970658
1,l_94,116,22,-7.7759027139
1,l_132,222,60,-2.6117030218
1,l_157,315,85,2.7226118016
1,l_97,122,25,4.7388841747
1,l_167,322,95,4.0050222621
1,l_85,113,13,-3.9698495665
1,l_135,222,63,8.3649853508
1,l_105,123,33,-2.6568413916
1,l_111,202,39,-0.0491188443
1,l_99,122,27,-4.5081332294
1,l_131,222,59,-2.5814889697
1,l_144,302,72,3.3941921915
1,l_78,102,6,3.4583253518
1,l_145,302,73,-12.9913711992
1,l_164,322,92,7.0963534493
1,l_100,122,28,-0.8415980791
1,l_112,202,40,-37.1197464243
1,l_162,321,90,37.8370861061
1,l_143,302,71,-2.3502672045
1,l_74,101,2,2.2214406935
1,l_122,215,50,4.7158163040
1,l_88,115,16,1.7573040475
1,l_126,215,54,69.8421098836
1,l_109,201,37,-12.5862027338
1,l_169,323,97,23.7730131476
1,l_118,213,46,19.1783882843
1,l_171,323,99,3.3033703170
1,l_158,315,86,1.7542066428
1,l_148,307,76,-20.1718563193
1,l_114,207,42,7.0259939394
1,l_117,213,45,6.6905732579
1,l_103,123,31,-18.6237001779
1,l_113,202,41,-9.6399391548
1,l_106,201,34,7.2977699312
1,l_110,202,38,1.6116742055
1,l_151,313,79,-13.3934371378
1,l_76,101,4,-3.0409266617
1,l_101,122,29,4.2575036257
1,l_159,315,87,90.1113720523
1,l_82,107,10,11.4345393443
1,l_107,201,35,7.0756721129
1,l_129,221,57,70.9799117434
1,l_134,222,62,3.4346765389
1,l_166,322,94,1.9374892280
1,l_133,222,61,9.0579562938
1,l_154,315,82,4.8822810832
1,l_87,114,15,-22.4663649706
1,l_123,215,51,5.2415726051
1,l_80,102,8,-20.9190900662
1,l_141,301,69,-14.6899219035
1,l_81,107,9,-20.1897873225
1,l_149,307,77,31.3078679961
1,l_150,313,78,6.8842500688
1,l_140,301,68,-3.8713539190
1,l_139,301,67,1.1906035615
1,l_121,215,49,2.7610015615
1,l_161,318,89,71.6617187420
1,l_165,322,93,3.2037720175
1,l_89,115,17,2.3512079945
1,l_156,315,84,2.4599731161
1,l_86,113,14,-22.0368563345
1,l_79,102,7,-8.5206208545
1,l_77,102,5,1.0547332440
