--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
223,64,65.4220763948,-0.7727730698
315,86,5.9456413132,2.6354516917
214,48,0.0000000000,-25.1104071213
207,44,34.2645527697,1.3927441907
302,72,18.0650918932,-2.9801809921
313,79,56.5930613003,-13.5156148726
323,98,58.5770488493,7.9756201930
322,92,57.4302038531,3.2398241761
115,17,3.5343038944,2.5228046907
315,85,4.1395657713,2.3525377936
107,11,41.1175373746,-0.9304440706
122,29,54.6540268600,3.6590721629
122,30,60.0206371626,4.5314468496
314,81,0.0000000000,57.2278696727
202,39,10.8668440126,0.4732658853
222,61,39.9092674787,2.3309219542
315,87,39.7615635459,75.9902219345
213,47,82.8591226884,16.7778375072
101,2,14.5353256281,0.8665541103
322,93,40.3796435012,2.6841341269
102,6,14.7036123657,2.2280252694
123,33,79.6633054281,-27.7964535264
321,90,308.5491794640,131.6986289684
218,56,300.7648342183,107.5661526599
213,46,95.7270464082,16.7079260257
313,80,69.3192925154,23.9640638286
301,69,11.8214132760,-31.3210861906
222,58,62.2894264638,4.9037601699
222,63,59.9205534553,11.4776741807
101,4,50.9970338010,-7.2256135965
207,43,48.7720631489,-15.0631790954
215,50,0.5764898420,1.0455741848
222,60,60.9568150524,7.6961792730
301,68,9.5726138548,1.5187568615
301,67,14.6226174078,2.8532122579
322,91,52.3747436054,1.9876966609
215,54,66.7522720908,59.1077027244
316,88,89.1513273085,57.1631699801
223,66,166.5057643087,15.7927750616
113,14,112.7386234680,17.5165511104
215,51,2.1118630998,2.6936925297
101,1,15.1833927693,-1.5318909939
222,59,54.6460944737,-1.2845107891
307,76,43.4536458595,1.9657492921
301,70,17.5652642056,-19.2255390074
202,38,11.6882628934,1.0493893329
323,97,58.5770797933,11.7678662433
202,40,17.0323405499,-26.0038741691
315,84,8.0846506824,4.2632638962
123,32,62.0399287172,-80.2858349866
102,8,66.1422818223,-18.5379972839
302,71,11.7681914940,-0.9545284930
322,94,46.5823507197,3.6248516316
115,20,3.5433881338,2.9042269908
213,45,11.5760085397,12.2905245678
215,53,2.8243707713,2.8277120582
318,89,375.8129551919,181.5262449428
313,78,20.9725240619,-34.6289475039
116,22,111.5285460451,-59.7734892554
123,31,52.9082682623,-45.0063436428
215,52,0.9140690309,2.4886248729
302,74,17.6720140872,-12.3292907539
113,13,153.4518863520,0.8578430764
102,5,17.5990553275,1.7690052527
102,7,84.6140499635,-18.6558090240
107,9,34.0882150831,-14.3328815023
307,77,10.2721287447,-3.1652718725
315,82,1.7183284773,3.8671177889
122,28,48.8130057693,7.1635232325
322,96,37.6769391754,3.3180206919
315,83,5.8998193258,5.2362729549
302,73,6.0645585459,-21.8464847605
307,75,30.3711802498,19.4265646975
322,95,60.2380647212,0.8173849803
107,10,16.5731313583,20.9631978387
118,23,443.9939267859,125.5530310528
122,27,53.1613949916,0.4375232721
121,24,395.5590705105,145.8782073553
115,19,7.1232902210,2.6739087693
113,12,33.0294685658,-0.2200825531
223,65,67.9651124015,-50.7633431319
122,26,52.8763019686,0.6557042833
207,42,46.8970532408,8.4419778486
115,16,2.1589153707,1.0916023676
215,49,1.7609864112,4.2184436085
216,55,17.9084650891,93.1820643421
122,25,58.4678514135,4.4663364114
201,35,19.3769090073,0.4667962833
323,99,147.2544581801,9.6289284982
101,3,66.0703971206,-38.9128666671
221,57,424.5511165122,83.4704544297
222,62,48.4555912853,4.2359017520
201,36,12.6022330128,-6.9599517825
202,41,27.1563364417,-7.2883082029
115,18,2.6503138796,2.4557331476
115,21,80.4530162864,-15.0339482409
201,37,9.3293676066,-15.6077311074
114,15,0.0000000000,149.8179051393
201,34,18.8432673092,-2.1168592859
--end of generation dispatch
