--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_187,35,1,785.8113876526
1,l_191,45,1,303.4913423445
1,l_201,138,1,-207.6451646106
1,l_205,149,1,199.4414992855
1,l_182,11,1,-251.0285783687
1,l_203,144,1,55.0182007932
1,l_204,148,1,107.0198399253
1,l_186,30,1,786.8596245047
1,l_195,77,1,-59.3668291720
1,l_189,40,1,194.8270308342
1,l_196,79,1,-1220.4282317029
1,l_197,103,1,-122.5719447451
1,l_198,112,1,-155.4064788495
1,l_190,43,1,85.9198061862
1,l_185,18,1,-278.6309099153
1,l_183,13,1,168.8528267980
1,l_202,140,1,1174.2950850578
1,l_188,36,1,562.3496921061
1,l_180,6,1,-54.1652316126
1,l_207,162,1,156.6736633600
1,l_184,15,1,198.5403252715
1,l_179,4,1,-130.2816046232
1,l_206,159,1,-115.2623747622
1,l_200,118,1,2158.9717788056
1,l_194,70,1,-325.5764659924
1,l_193,65,1,180.1475737767
1,l_199,116,1,-12.6555923251
1,l_181,9,1,565.1963040832
1,l_192,47,1,20.8633580372
2,l_187,35,1,785.8669852196
2,l_191,45,1,303.4808678144
2,l_201,138,1,-202.1870834917
2,l_205,149,1,202.7070648405
2,l_182,11,1,-251.0431924084
2,l_203,144,1,66.0926697432
2,l_204,148,1,111.3822517891
2,l_186,30,1,786.9996900885
2,l_195,77,1,-56.7884757728
2,l_189,40,1,196.4530329365
2,l_196,79,1,-1219.5900641928
2,l_197,103,1,-121.0693754036
2,l_198,112,1,-154.3108993114
2,l_190,43,1,87.2642601776
2,l_185,18,1,-277.2228150722
2,l_183,13,1,181.9005511903
2,l_202,140,1,1176.1212013802
2,l_188,36,1,565.7842261821
2,l_180,6,1,-54.1853689293
2,l_207,162,1,156.7021265982
2,l_184,15,1,263.9418909063
2,l_179,4,1,-129.9417668582
2,l_206,159,1,-115.3238528120
2,l_200,118,1,2162.3443932811
2,l_194,70,1,-324.8115648008
2,l_193,65,1,180.2555169218
2,l_199,116,1,-11.9720700372
2,l_181,9,1,568.2166011900
2,l_192,47,1,21.2798007293
3,l_187,35,1,786.1832037608
3,l_191,45,1,303.4467738206
3,l_201,138,1,-185.8494368571
3,l_205,149,1,219.4780460327
3,l_182,11,1,-251.1277330624
3,l_203,144,1,141.7535236005
3,l_204,148,1,127.5759405901
3,l_186,30,1,787.5179390981
3,l_195,77,1,-50.2848941384
3,l_189,40,1,204.4897756758
3,l_196,79,1,-1217.1492186370
3,l_197,103,1,-112.8456466307
3,l_198,112,1,-151.2684541322
3,l_190,43,1,93.8495301308
3,l_185,18,1,-278.1994812560
3,l_183,13,1,186.2503834515
3,l_202,140,1,1186.7467165316
3,l_188,36,1,573.1080424615
3,l_180,6,1,-54.3018683672
3,l_207,162,1,156.7765846459
3,l_184,15,1,318.8320349656
3,l_179,4,1,-130.1517135453
3,l_206,159,1,-115.5902126757
3,l_200,118,1,2173.8166092499
3,l_194,70,1,-322.8862879819
3,l_193,65,1,180.6410240588
3,l_199,116,1,-9.7508665460
3,l_181,9,1,566.2837451147
3,l_192,47,1,23.3352173093
4,l_187,35,1,785.8148015206
4,l_191,45,1,303.4920305552
4,l_201,138,1,-205.6930537796
4,l_205,149,1,202.2559889993
4,l_182,11,1,-251.0279369011
4,l_203,144,1,59.8333992143
4,l_204,148,1,108.7315933162
4,l_186,30,1,786.8647162389
4,l_195,77,1,-59.3112824221
4,l_189,40,1,196.3285312567
4,l_196,79,1,-1220.4060655700
4,l_197,103,1,-121.7550516416
4,l_198,112,1,-155.3609199471
4,l_190,43,1,87.1154683276
4,l_185,18,1,-278.6193534799
4,l_183,13,1,170.0861073167
4,l_202,140,1,1175.4962255639
4,l_188,36,1,562.3791600733
4,l_180,6,1,-54.1645505732
4,l_207,162,1,156.6742350280
4,l_184,15,1,199.5262852896
4,l_179,4,1,-130.2788529404
4,l_206,159,1,-115.2603409208
4,l_200,118,1,2159.4571137381
4,l_194,70,1,-325.5600395256
4,l_193,65,1,180.1513250355
4,l_199,116,1,-12.5809172808
4,l_181,9,1,565.2201887865
4,l_192,47,1,21.2475469914
44,l_187,35,1,785.8436054280
44,l_191,45,1,310.2079860524
44,l_201,138,1,-207.6140435377
44,l_205,149,1,199.4505656538
44,l_182,11,1,-251.0833943742
44,l_203,144,1,55.0443200765
44,l_204,148,1,107.0444812335
44,l_186,30,1,786.8673400768
44,l_195,77,1,-60.0242610877
44,l_189,40,1,194.8311516118
44,l_196,79,1,-1220.5559143857
44,l_197,103,1,-122.5946741110
44,l_198,112,1,-155.6433808587
44,l_190,43,1,85.9238937947
44,l_185,18,1,-277.7768567151
44,l_183,13,1,168.9684358573
44,l_202,140,1,1174.2879340803
44,l_188,36,1,563.2231783747
44,l_180,6,1,-54.2347807088
44,l_207,162,1,158.1789318397
44,l_184,15,1,198.6112052054
44,l_179,4,1,-130.0184768723
44,l_206,159,1,-42.6154481940
44,l_200,118,1,2158.4374505589
44,l_194,70,1,-325.7725902870
44,l_193,65,1,180.1498998064
44,l_199,116,1,-12.7675186054
44,l_181,9,1,567.5365966740
44,l_192,47,1,20.8643462482
18,l_187,35,1,785.8492926277
18,l_191,45,1,303.4961199036
18,l_201,138,1,-207.6085708031
18,l_205,149,1,199.4685714672
18,l_182,11,1,-251.0259813770
18,l_203,144,1,55.0786788508
18,l_204,148,1,107.0535751877
18,l_186,30,1,787.0333537057
18,l_195,77,1,-55.3171737471
18,l_189,40,1,194.8383833287
18,l_196,79,1,-1219.2034179315
18,l_197,103,1,-122.5417695862
18,l_198,112,1,-155.3136398555
18,l_190,43,1,85.9294210361
18,l_185,18,1,-278.6788550845
18,l_183,13,1,168.9266503557
18,l_202,140,1,1174.2971462384
18,l_188,36,1,562.6422180720
18,l_180,6,1,-54.1632339605
18,l_207,162,1,156.6791905269
18,l_184,15,1,198.5995026861
18,l_179,4,1,-130.2924255426
18,l_206,159,1,-115.2529188933
18,l_200,118,1,2159.0629706519
18,l_194,70,1,-246.7960119221
18,l_193,65,1,180.2853181414
18,l_199,116,1,-12.6439103279
18,l_181,9,1,565.0929750187
18,l_192,47,1,20.8661736501
31,l_187,35,1,786.2832331646
31,l_191,45,1,304.2607963318
31,l_201,138,1,-203.2046835127
31,l_205,149,1,202.6378059875
31,l_182,11,1,-250.2059626906
31,l_203,144,1,62.1333821467
31,l_204,148,1,110.5213190932
31,l_186,30,1,787.6213227509
31,l_195,77,1,-50.0034717558
31,l_189,40,1,196.2388570598
31,l_196,79,1,-1216.8833415086
31,l_197,103,1,-115.6615994173
31,l_198,112,1,-133.1860595123
31,l_190,43,1,87.0530516145
31,l_185,18,1,-270.5327285859
31,l_183,13,1,179.7661216260
31,l_202,140,1,1175.8897391029
31,l_188,36,1,544.7006866076
31,l_180,6,1,-53.1552913273
31,l_207,162,1,156.7001960532
31,l_184,15,1,206.7117756488
31,l_179,4,1,-128.4687180290
31,l_206,159,1,-112.4186429177
31,l_200,118,1,2239.0606883833
31,l_194,70,1,-322.8050036670
31,l_193,65,1,180.7132498851
31,l_199,116,1,16.8707331411
31,l_181,9,1,581.2736838931
31,l_192,47,1,21.2223221053
6,l_187,35,1,785.8193159227
6,l_191,45,1,303.4927510307
6,l_201,138,1,-207.1007706681
6,l_205,149,1,199.3861156437
6,l_182,11,1,-251.0269715844
6,l_203,144,1,56.0698334724
6,l_204,148,1,107.4617444635
6,l_186,30,1,786.8671764344
6,l_195,77,1,-59.3630002912
6,l_189,40,1,194.6603083590
6,l_196,79,1,-1220.4124384303
6,l_197,103,1,-122.4523557646
6,l_198,112,1,-155.3942896208
6,l_190,43,1,88.5990671663
6,l_185,18,1,-278.6693627105
6,l_183,13,1,169.2161045642
6,l_202,140,1,1174.3615284175
6,l_188,36,1,562.2988232443
