--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
122,25,64.2412542598,6.3395074698
101,2,16.1285443142,3.2977918905
315,83,1.7681080347,2.8147460891
115,16,3.2156830540,3.0064173703
301,70,14.1722641986,-31.2433887854
207,42,76.7045939113,-4.5419781409
107,9,1.4216236435,8.4415640859
201,35,13.3853143420,-0.0515555485
302,73,21.8472494026,-15.5856457378
201,36,16.8727945046,-20.8273801471
107,10,11.6033375009,-0.6056091262
302,71,18.7088017089,0.1205761810
307,76,46.9381767757,1.2147446807
214,48,0.0000000000,70.8916327541
215,53,3.4547215170,3.1689117722
302,74,36.1061203818,-38.1576444327
315,85,0.8084708128,3.8988584426
322,96,53.9493146867,-0.8730962111
102,6,16.9223244224,3.3534571056
302,72,14.0936132329,-1.4010356914
122,29,45.3317765938,-1.1715818910
201,34,20.8825303795,-4.5151063113
102,7,54.9753316219,-36.5483747020
307,75,11.3091255506,-2.8282139574
213,47,3.4684288154,-11.4071675994
202,41,18.2191086297,-39.2513140005
221,57,480.8779323850,39.3985775490
123,33,139.4796327143,67.7294523798
101,4,29.8946061834,-27.2360022203
215,51,5.6857604189,3.2936493361
315,86,4.4317393867,4.8108649464
313,80,82.7008521558,37.6315735620
115,19,0.1919534128,2.1251411121
323,97,123.4028949979,-35.8546362135
114,15,0.0000000000,86.4515419781
315,87,104.3692937306,51.2804413454
322,92,37.5204150101,4.6036053406
115,21,51.0784593362,-33.5387088075
322,95,58.0592145470,2.8244509813
322,94,45.8943808546,-0.7204762790
118,23,461.9114775174,82.2001895456
207,44,59.5863098176,18.4295883332
122,28,52.0420772978,4.1419626548
123,32,39.9081706653,8.2231347416
314,81,0.0000000000,10.9478127153
122,26,36.6423446359,4.0263918048
122,27,36.5989333833,-0.3360907306
222,61,44.9463814101,-0.8166699264
301,68,15.5308417879,-3.2618148660
223,64,60.8302634989,-47.7895358455
315,82,1.8344380300,2.9136364395
115,17,3.5445850395,3.7511137079
222,60,48.1446065567,4.8992726081
222,63,47.6258143945,-1.8432923741
201,37,15.5745938726,-25.4486172559
222,59,48.5269920947,-0.5357684837
313,78,40.5403187997,13.1911919363
101,3,29.8946063550,-27.8575270859
123,31,26.4579454713,-3.1759819851
301,69,21.9495916559,-26.7422403422
215,49,7.1655955810,4.2636276632
313,79,22.3644736517,9.5522593595
215,54,87.3181404727,65.9868181738
113,14,60.3337044991,-3.0286600036
222,62,38.2208936894,4.5386233433
307,77,26.4398914861,15.7031511419
215,50,2.0875589299,1.3789592868
121,24,452.9308532276,90.5904463668
107,11,21.4456609597,7.4844788429
223,66,125.4168272865,-22.8347929943
102,5,13.1196684374,0.6819967694
321,90,311.1744111052,92.5232195188
315,84,3.5204396676,2.9788747747
323,99,182.7442409625,-14.4975945647
316,88,110.1553831615,84.1095255488
323,98,123.4028889779,38.2741476634
202,40,9.4236586070,-9.6920891854
218,56,333.0657673635,69.2885920701
101,1,11.8307055163,1.1749053693
116,22,96.8701776646,-8.4758391162
207,43,48.6564094785,-2.0550519232
222,58,45.1358192740,4.9916221192
318,89,433.3176930268,63.4646893980
216,55,67.7869063676,47.6757381873
213,45,132.9076193727,2.0412908284
322,91,59.7096810189,5.0147941074
102,8,54.9753310784,-28.4975704042
113,12,27.8578494643,21.6084267926
322,93,49.8723192794,4.4857311645
113,13,81.9124001084,21.9333333955
115,18,4.5524569043,0.6959451917
202,38,19.1509482012,3.6952265046
115,20,2.3166059739,1.6898492287
213,46,11.4754630114,16.8012996168
301,67,10.8566339367,-5.5919950341
122,30,49.6284534549,1.1350287159
202,39,16.4630225627,0.4807698328
215,52,0.9581926199,2.8946245448
223,65,71.5432443134,4.3447702020
--end of generation dispatch
