--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_200,118,1,2358.6926308808
1,l_202,140,1,874.2543739456
1,l_180,6,1,-75.3651881366
1,l_190,43,1,65.5212887068
1,l_189,40,1,-33.7516526306
1,l_199,116,1,-46.1370258554
1,l_194,70,1,-575.4006168439
1,l_192,47,1,18.4782558880
1,l_205,149,1,124.3103619765
1,l_196,79,1,-610.6513219431
1,l_184,15,1,168.5454892422
1,l_207,162,1,234.3680646739
1,l_203,144,1,-130.2848410348
1,l_206,159,1,-110.0894450871
1,l_179,4,1,-64.6989269257
1,l_197,103,1,-312.0878901130
1,l_204,148,1,-49.0599473854
1,l_183,13,1,-120.7006247688
1,l_195,77,1,777.4900283339
1,l_191,45,1,353.0062664318
1,l_182,11,1,-46.5932297516
1,l_185,18,1,-358.1792665244
1,l_187,35,1,818.1525938071
1,l_188,36,1,153.8236071740
1,l_201,138,1,-247.8280018363
1,l_193,65,1,65.3592058151
1,l_181,9,1,-150.0583735829
1,l_186,30,1,1155.7089417545
1,l_198,112,1,-107.8019601275
2,l_200,118,1,2359.5765294553
2,l_202,140,1,875.2626154790
2,l_180,6,1,-75.3542477208
2,l_190,43,1,66.1801018438
2,l_189,40,1,-33.0148740570
2,l_199,116,1,-45.9808602647
2,l_194,70,1,-575.3484863899
2,l_192,47,1,18.6829541148
2,l_205,149,1,125.9690116766
2,l_196,79,1,-610.5894379930
2,l_184,15,1,243.9200689733
2,l_207,162,1,234.3608449074
2,l_203,144,1,-122.1334453654
2,l_206,159,1,-110.0875635843
2,l_179,4,1,-64.6031756512
2,l_197,103,1,-311.2393327096
2,l_204,148,1,-47.3092046735
2,l_183,13,1,-115.1949104220
2,l_195,77,1,777.6787467633
2,l_191,45,1,353.0026853540
2,l_182,11,1,-46.5839769501
2,l_185,18,1,-357.7977890740
2,l_187,35,1,818.1487820368
2,l_188,36,1,153.8011837572
2,l_201,138,1,-245.7895388437
2,l_193,65,1,65.3654694635
2,l_181,9,1,-149.2548964350
2,l_186,30,1,1155.7109569515
2,l_198,112,1,-107.6425482129
3,l_200,118,1,2379.7704282470
3,l_202,140,1,886.1124390561
3,l_180,6,1,-75.3221593251
3,l_190,43,1,73.4237591181
3,l_189,40,1,-24.8877465451
3,l_199,116,1,-42.0493626513
3,l_194,70,1,-573.1555849233
3,l_192,47,1,20.9389182345
3,l_205,149,1,144.2625867985
3,l_196,79,1,-607.2472360230
3,l_184,15,1,302.5416740687
3,l_207,162,1,234.2142678081
3,l_203,144,1,-37.0643479771
3,l_206,159,1,-110.6192342288
3,l_179,4,1,-64.5434842873
3,l_197,103,1,-300.9995529966
3,l_204,148,1,-29.1482390668
3,l_183,13,1,-102.3428967034
3,l_195,77,1,785.6318731459
3,l_191,45,1,352.8213668418
3,l_182,11,1,-46.5295927669
3,l_185,18,1,-357.7828201215
3,l_187,35,1,817.6115824616
3,l_188,36,1,153.6835451166
3,l_201,138,1,-226.2682603053
3,l_193,65,1,65.7568426888
3,l_181,9,1,-148.8160219971
3,l_186,30,1,1155.3151976263
3,l_198,112,1,-102.5657969130
4,l_200,118,1,2359.1144990800
4,l_202,140,1,875.3877655020
4,l_180,6,1,-75.3666324168
4,l_190,43,1,66.8497348028
4,l_189,40,1,-32.2378107050
4,l_199,116,1,-46.0782315040
4,l_194,70,1,-575.3965811862
4,l_192,47,1,18.8996595180
4,l_205,149,1,127.2581788308
4,l_196,79,1,-610.6468360540
4,l_184,15,1,169.4590947333
4,l_207,162,1,234.3694442315
4,l_203,144,1,-125.5093932977
4,l_206,159,1,-110.0888917647
4,l_179,4,1,-64.7131172711
4,l_197,103,1,-311.2950922419
4,l_204,148,1,-47.4273019352
4,l_183,13,1,-119.6141198223
4,l_195,77,1,777.5046318305
4,l_191,45,1,353.0071347162
4,l_182,11,1,-46.5944167256
4,l_185,18,1,-358.2355047316
4,l_187,35,1,818.1524546340
4,l_188,36,1,153.8343556418
4,l_201,138,1,-245.9234139053
4,l_193,65,1,65.3596379406
4,l_181,9,1,-150.1775336834
4,l_186,30,1,1155.7092966511
4,l_198,112,1,-107.7818304417
34,l_200,118,1,2653.4301708380
34,l_202,140,1,876.5027062144
34,l_180,6,1,-74.6039208315
34,l_190,43,1,67.0001793946
34,l_189,40,1,-32.0067110245
34,l_199,116,1,33.4156259304
34,l_194,70,1,-549.9388837596
34,l_192,47,1,18.9568526662
34,l_205,149,1,128.8597460305
34,l_196,79,1,-581.5282003474
34,l_184,15,1,175.3062059190
34,l_207,162,1,235.6274254386
34,l_203,144,1,-120.6507099840
34,l_206,159,1,-105.8634123677
34,l_179,4,1,-63.5229262793
34,l_197,103,1,-295.5641885196
34,l_204,148,1,-45.2506815828
34,l_183,13,1,-114.1351269206
34,l_195,77,1,869.6249434293
34,l_191,45,1,354.5974719463
34,l_182,11,1,-45.8937902002
34,l_185,18,1,-352.0018751704
34,l_187,35,1,816.8688721568
34,l_188,36,1,173.8917876851
34,l_201,138,1,-243.3160828893
34,l_193,65,1,68.2262502603
34,l_181,9,1,-140.3406872438
34,l_186,30,1,1157.4330014349
34,l_198,112,1,-8.0446757921
38,l_200,118,1,2351.0016872109
38,l_202,140,1,872.0440916853
38,l_180,6,1,-75.3618905114
38,l_190,43,1,56.4860975504
38,l_189,40,1,-43.5951899353
38,l_199,116,1,-47.2992837381
38,l_194,70,1,-575.5175704344
38,l_192,47,1,15.7334224723
38,l_205,149,1,102.3656935089
38,l_196,79,1,-610.6769944686
38,l_184,15,1,177.5552882144
38,l_207,162,1,234.3932087802
38,l_203,144,1,0.6152046938
38,l_206,159,1,-110.0359003463
38,l_179,4,1,-64.7835556985
38,l_197,103,1,-324.3376817278
38,l_204,148,1,-69.3931030619
38,l_183,13,1,-129.7665711330
38,l_195,77,1,777.0688945283
38,l_191,45,1,353.0265831831
38,l_182,11,1,-46.5879966135
38,l_185,18,1,-358.4908972081
38,l_187,35,1,818.1032697927
38,l_188,36,1,153.8808893343
38,l_201,138,1,-266.4616109671
38,l_193,65,1,65.3647442476
38,l_181,9,1,-150.7745268649
38,l_186,30,1,1155.6305927024
38,l_198,112,1,-108.4705161527
5,l_200,118,1,2358.7035269484
5,l_202,140,1,874.2476939942
5,l_180,6,1,-76.9357572323
5,l_190,43,1,65.5167830381
5,l_189,40,1,-33.7567958147
5,l_199,116,1,-46.1348159156
5,l_194,70,1,-575.3693517539
5,l_192,47,1,18.4767515267
5,l_205,149,1,124.3007468998
5,l_196,79,1,-610.5471292430
5,l_184,15,1,168.4996378270
5,l_207,162,1,232.4268632820
5,l_203,144,1,-130.3113402955
5,l_206,159,1,-127.8344452165
5,l_179,4,1,-64.7881512747
5,l_197,103,1,-312.0888792098
5,l_204,148,1,-49.0742668176
5,l_183,13,1,-120.7601704352
5,l_195,77,1,777.6045469462
5,l_191,45,1,436.3538553256
5,l_182,11,1,-47.8905251058
5,l_185,18,1,-358.6600057660
5,l_187,35,1,818.1160018152
5,l_188,36,1,151.3368164359
5,l_201,138,1,-247.8511049497
5,l_193,65,1,65.3745749272
5,l_181,9,1,-150.8117047453
5,l_186,30,1,1155.6663886598
5,l_198,112,1,-107.7964291850
50,l_200,118,1,2357.7174604284
50,l_202,140,1,878.2869135084
50,l_180,6,1,-75.3600990683
50,l_190,43,1,66.7486851162
50,l_189,40,1,-31.7442929852
50,l_199,116,1,-46.3247620135
50,l_194,70,1,-575.4675209309
50,l_192,47,1,19.0130016663
50,l_205,149,1,132.3826036451
50,l_196,79,1,-610.7152786512
50,l_184,15,1,168.7205148949
50,l_207,162,1,234.3853142958
50,l_203,144,1,-129.0938498903
50,l_206,159,1,-110.0351479652
50,l_179,4,1,-64.7051547500
50,l_197,103,1,-312.6469772881
50,l_204,148,1,-48.7772873234
50,l_183,13,1,-120.3555723254
50,l_195,77,1,777.2481352533
50,l_191,45,1,353.0246813047
50,l_182,11,1,-46.5888758823
50,l_185,18,1,-358.1808130007
50,l_187,35,1,818.1495756540
50,l_188,36,1,153.8901632015
50,l_201,138,1,-247.2874700299
50,l_193,65,1,65.3538443724
50,l_181,9,1,-150.1109852849
50,l_186,30,1,1155.6962648234
