--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
207,44,36.7832176901,7.0882568468
315,83,1.0833240154,3.8774894275
301,69,26.2203645227,-29.2004798858
215,52,2.0376343723,1.4230834319
113,12,114.4940226460,-1.2788877067
102,7,91.4455040771,-12.7147666572
323,98,31.7240028335,-7.2647896228
302,72,19.1530336969,-0.3279219392
222,59,55.9054575981,8.1628794047
118,23,401.0483695357,18.4471876416
207,43,59.0660231888,-0.3037672912
101,2,21.6121191983,7.6174599634
202,40,12.2559613458,-47.0990771085
201,35,10.4400724376,5.0667597774
215,51,6.5711135828,1.0155183854
222,62,38.4650158560,4.3949221092
201,34,18.0409654161,2.4001704332
313,78,75.2113430562,-5.1761495860
213,45,72.0915099155,26.7725360036
222,60,52.3210452035,8.0266790069
215,49,9.1268550405,1.7829035867
316,88,62.1318434261,76.7764285290
113,13,77.3658883197,5.7240390257
214,48,0.0000000000,54.9020416276
322,91,64.2338607032,9.9050935678
122,27,35.3287233775,3.7169214204
122,29,42.2766412785,4.0008053745
101,4,50.2439491615,13.2996735245
113,14,42.8064774399,29.5635317036
213,46,75.2950735355,30.4738095366
321,90,389.8072392644,103.6570727778
307,76,22.7481874010,23.8969318108
116,22,51.6856392653,-17.4085541731
122,28,55.4584941421,11.4089865439
215,53,2.3970081167,0.9765138509
315,86,7.8311048922,2.3410599948
222,58,56.6419168892,-2.0452548277
322,96,42.1439648457,-1.5120641751
318,89,398.9703347051,84.4369119252
102,6,13.9111985386,1.5945253719
201,36,11.2886025576,-5.9818483094
123,31,103.9321105901,-5.6014585800
123,32,88.7290441942,-65.6572335071
301,70,4.8102818575,-24.5568520310
114,15,0.0000000000,25.1220281356
107,11,31.6833043193,-0.6750245532
107,9,3.8294335876,0.5080560922
222,63,36.4865763746,-4.7659914223
122,26,59.2785415323,12.9512234714
101,1,18.3223798638,4.7004182913
215,54,7.8996232218,-84.1917805310
115,19,5.3544782869,4.2856291227
115,20,5.0093019924,1.8837682503
302,73,44.5183040193,-37.1589922591
115,21,34.6424613052,18.1902670503
123,33,145.0953687917,1.5797717214
102,5,8.8521108435,1.6994423174
115,17,6.9543202813,2.8467298771
301,68,11.8471435786,0.2404497650
101,3,49.9651354499,17.3945356564
323,97,45.9634332380,-18.6788102619
115,16,6.4359677397,2.8305453147
322,93,60.6902182000,3.1721672305
302,71,13.9139564792,4.1849363594
315,87,87.7609790933,88.9532679248
122,30,47.9754234003,12.6060949705
313,80,61.2509787372,2.7356726722
202,41,14.9774519307,-34.4592292089
215,50,5.4253678095,0.1681843010
201,37,31.6599280169,-5.9126525287
323,99,223.5913118666,62.3648276880
221,57,179.3101154714,74.7176229534
315,85,0.7865225219,2.6374335547
102,8,74.3826780322,-6.2405363882
202,39,11.6132122721,1.7141742619
223,65,3.7586846212,-38.1734907117
202,38,20.1407535420,0.6316120142
223,64,75.3391958154,-28.2794679009
313,79,77.5242923002,-5.8866278763
315,82,0.1797604758,3.3447665986
115,18,0.6134756945,1.8942752949
223,66,139.4685670428,32.6338343615
301,67,20.1654727208,-1.7442832976
218,56,236.8544751419,44.5287924660
207,42,58.6866992143,20.6055224786
213,47,98.6664439944,-2.3054446609
107,10,5.4478961476,17.2712228396
121,24,423.5732890970,137.6187172197
302,74,13.0485494317,-21.6886664375
322,92,40.8486554739,-0.6085381383
314,81,0.0000000000,52.3454032616
222,61,64.0461927819,-5.6408014003
322,95,37.9088237965,3.7539129824
315,84,4.8313048103,4.6445956156
322,94,57.4616178744,1.0281347133
216,55,111.0353206316,16.3989935942
122,25,61.7287663454,7.8737175861
307,77,23.9906869935,3.7832607364
307,75,21.5334478651,8.1199070824
--end of generation dispatch
