--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_180,6,1,-354.9956850894
1,l_193,65,1,-889.2867174232
1,l_192,47,1,31.6272099225
1,l_202,140,1,810.7271458470
1,l_198,112,1,406.6778988019
1,l_185,18,1,-298.7879619095
1,l_187,35,1,869.5156825731
1,l_186,30,1,1618.2052335812
1,l_194,70,1,624.1994218744
1,l_199,116,1,68.7582711188
1,l_207,162,1,108.4546475466
1,l_182,11,1,938.7675429834
1,l_201,138,1,310.4050099477
1,l_205,149,1,98.7793353941
1,l_190,43,1,291.7113252589
1,l_206,159,1,9744.4523575292
1,l_200,118,1,2479.6324323397
1,l_181,9,1,-364.9584770901
1,l_204,148,1,723.3543431526
1,l_203,144,1,-311.2490420718
1,l_183,13,1,661.7998762662
1,l_189,40,1,41.9280900389
1,l_188,36,1,457.0361576366
1,l_197,103,1,-314.6415604733
1,l_195,77,1,2780.8341214984
1,l_184,15,1,1389.2064784002
1,l_179,4,1,-277.5286456710
1,l_191,45,1,-519.1766179488
1,l_196,79,1,-1766.5387862083
2,l_180,6,1,-354.9956850894
2,l_193,65,1,-889.2867174232
2,l_192,47,1,-100.7985351887
2,l_202,140,1,-730.3569023777
2,l_198,112,1,-343.9068363979
2,l_185,18,1,-298.7879619095
2,l_187,35,1,869.5156712528
2,l_186,30,1,3638.3052935824
2,l_194,70,1,-822.1083717727
2,l_199,116,1,-247.7856388595
2,l_207,162,1,9360.3448216913
2,l_182,11,1,-696.8906304846
2,l_201,138,1,-288.2985351048
2,l_205,149,1,-599.5042293984
2,l_190,43,1,-257.7528550616
2,l_206,159,1,-11943.8101885726
2,l_200,118,1,-1270.6646858715
2,l_181,9,1,-364.9584770901
2,l_204,148,1,-340.7461355766
2,l_203,144,1,-475.2866888652
2,l_183,13,1,-298.0616007391
2,l_189,40,1,-148.2084500389
2,l_188,36,1,-564.2575109331
2,l_197,103,1,-314.6594089121
2,l_195,77,1,-1538.6072868843
2,l_184,15,1,-820.7063408941
2,l_179,4,1,-277.5286456710
2,l_191,45,1,813.6135903117
2,l_196,79,1,-1766.5387862083
4,l_180,6,1,412.6686172374
4,l_193,65,1,1647.0147722634
4,l_192,47,1,-100.7985351887
4,l_202,140,1,-730.3569023777
4,l_198,112,1,406.6778988019
4,l_185,18,1,-46.1691247810
4,l_187,35,1,869.5156861829
4,l_186,30,1,-4962.4828523025
4,l_194,70,1,624.1994218744
4,l_199,116,1,-247.7856388595
4,l_207,162,1,-11807.9083456624
4,l_182,11,1,938.7675429834
4,l_201,138,1,-288.2985351048
4,l_205,149,1,-599.5042293984
4,l_190,43,1,-257.7528550616
4,l_206,159,1,9744.4523575292
4,l_200,118,1,-1270.6646858715
4,l_181,9,1,715.1899946341
4,l_204,148,1,-340.7461355766
4,l_203,144,1,-475.2866888652
4,l_183,13,1,-298.0616007391
4,l_189,40,1,-148.2084500389
4,l_188,36,1,575.9863288421
4,l_197,103,1,-334.6222973256
4,l_195,77,1,2780.8341214984
4,l_184,15,1,-820.7063408941
4,l_179,4,1,319.2489392264
4,l_191,45,1,-519.1766179488
4,l_196,79,1,6074.5949006565
3,l_180,6,1,-354.9956850894
3,l_193,65,1,-889.2867174232
3,l_192,47,1,97.6017079782
3,l_202,140,1,2060.2908980101
3,l_198,112,1,-343.9068363979
3,l_185,18,1,-298.7879619095
3,l_187,35,1,869.5134747395
3,l_186,30,1,3638.3052935824
3,l_194,70,1,-822.1083717727
3,l_199,116,1,-247.7856388595
3,l_207,162,1,9360.3448216913
3,l_182,11,1,-696.8906304846
3,l_201,138,1,-288.2985351048
3,l_205,149,1,567.8816063236
3,l_190,43,1,291.7113252589
3,l_206,159,1,-11943.8101885726
3,l_200,118,1,2479.6324323397
3,l_181,9,1,-364.9584770901
3,l_204,148,1,-340.7461355766
3,l_203,144,1,-475.2866888652
3,l_183,13,1,-298.0616007391
3,l_189,40,1,266.1130180234
3,l_188,36,1,-564.2575109331
3,l_197,103,1,341.3665835769
3,l_195,77,1,2780.8341214984
3,l_184,15,1,-820.7063408941
3,l_179,4,1,-277.5286456710
3,l_191,45,1,813.6135903117
3,l_196,79,1,-1766.5387862083
8,l_180,6,1,-354.9956850894
8,l_193,65,1,-889.2867174232
8,l_192,47,1,97.6017079782
8,l_202,140,1,2060.2908980101
8,l_198,112,1,406.6778988019
8,l_185,18,1,-298.7879619095
8,l_187,35,1,869.5156565308
8,l_186,30,1,3638.3052935824
8,l_194,70,1,624.1994218744
8,l_199,116,1,299.2702565901
8,l_207,162,1,9360.3448216913
8,l_182,11,1,-696.8906304846
8,l_201,138,1,-288.2985351048
8,l_205,149,1,-599.5042293984
8,l_190,43,1,291.7113252589
8,l_206,159,1,-11943.8101885726
8,l_200,118,1,2479.6324323397
8,l_181,9,1,-364.9584770901
8,l_204,148,1,-340.7461355766
8,l_203,144,1,-475.2866888652
8,l_183,13,1,-298.0616007391
8,l_189,40,1,266.1130180234
8,l_188,36,1,-564.2575109331
8,l_197,103,1,341.3665835769
8,l_195,77,1,2780.8341214984
8,l_184,15,1,-820.7063408941
8,l_179,4,1,-277.5286456710
8,l_191,45,1,813.6135903117
8,l_196,79,1,-1766.5387862083
35,l_180,6,1,-354.9956850894
35,l_193,65,1,-889.2867174232
35,l_192,47,1,97.6017079782
35,l_202,140,1,2060.2908980101
35,l_198,112,1,406.6778988019
35,l_185,18,1,-298.7879619095
35,l_187,35,1,869.5147802700
35,l_186,30,1,3638.3052935824
