--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
102,7,51.7380078596,-31.4094111970
216,55,39.6566669345,101.2398194459
222,62,55.2605338967,8.3515331831
201,36,40.7027225466,-29.1707036248
302,73,38.6042503263,-13.8579580791
115,17,5.9758417974,4.9012076082
115,19,5.6092824763,1.6476930277
107,11,60.8999313624,7.2764396382
123,33,177.7107548807,-43.5033772544
321,90,498.6933309087,82.1185859246
102,6,18.5121882314,2.3266396084
322,92,45.4049369848,4.9787477433
302,74,5.3505105135,-27.9598103399
122,28,35.5893420697,-2.1515249205
215,51,1.6597367427,2.0572903272
215,52,4.1412240089,4.1868194921
301,67,20.3000282588,-2.1063191628
201,37,38.0664156938,-8.5068343033
222,61,53.4443635973,4.4868100946
122,30,42.1700827046,-6.0257456389
107,10,16.6167216201,-0.1489957001
323,97,79.6828093278,11.0096627818
121,24,310.3600092466,17.2677749044
118,23,378.4022705489,175.7571891537
322,96,49.7696945273,5.8411471842
101,4,41.2545556542,-22.0061904408
207,44,29.4361368619,3.4176805873
122,27,39.5251588956,-0.3237959908
115,16,2.2314290167,4.9103212690
301,68,11.6223288737,1.1139860522
322,95,48.2587208545,-0.4250423477
323,98,85.1976910039,3.3320342156
316,88,59.9866595750,50.2523209253
101,1,13.9743750503,-0.5065974701
122,25,56.2773985685,6.9613722981
313,80,126.5568313580,-18.0242300294
115,18,4.6688932111,1.6685276808
122,26,52.8458469910,1.3149298821
215,53,5.7049563234,2.1058971612
322,93,35.5866307409,3.2595816128
313,79,121.5380677014,-13.9539201239
202,39,16.9943087362,1.7807511463
307,77,9.4667412492,10.7508232084
113,14,80.2760956568,-22.5051885528
223,64,36.0908537968,-35.3200000512
315,83,2.0037285294,5.5971145146
322,91,46.0303180727,-3.4129933724
221,57,383.1830096106,63.6436067605
315,85,2.7343341438,3.9624379665
223,65,59.3465936976,-53.4833321869
116,22,4.4490695543,-19.8454380868
201,34,12.8862493864,0.7336085429
101,3,41.2545558311,-31.1081867308
222,58,58.1811045962,-4.5442705840
123,32,70.1067360060,-34.8035096659
315,84,0.6095605400,3.0421560088
218,56,390.3319182854,97.1410456527
113,12,37.6905059569,22.7383018443
307,76,32.2374473576,12.2355755809
215,50,1.0325073946,4.5155777899
315,82,4.9420700198,4.7298711749
315,87,76.3420730300,95.8016210566
215,54,62.6729578861,58.7887643887
202,41,18.9257570020,-29.2608372125
301,70,4.9882514081,-24.5190270509
214,48,0.0000000000,9.0860062248
318,89,319.5863986637,94.7880156699
102,8,51.7380076680,-24.5047189834
113,13,136.0787762814,-3.7161802376
123,31,98.4797833241,-30.6417144109
202,40,3.9683623808,-34.9939906270
322,94,59.2625932598,-0.5162450023
213,46,44.4119650224,-2.3801270770
201,35,13.3389065907,1.0558894363
207,42,8.8375400356,9.2842986255
202,38,19.5609347797,4.1390934255
313,78,106.5506177988,16.3418271975
223,66,113.9612235785,21.9309292661
302,71,18.9087562244,1.6727881349
215,49,8.0803457079,1.2874262258
222,60,57.5601533721,9.0525493616
213,45,55.0531592252,17.2829202769
101,2,14.6452441732,0.4123576051
115,20,7.7330002105,3.4327830905
307,75,16.4849546377,-9.2095709219
102,5,14.5870989464,4.3484271881
114,15,0.0000000000,5.7132555835
122,29,63.2758454736,4.8494076431
115,21,85.0325036593,17.3898774016
315,86,2.2990936999,5.0159042554
222,59,36.8177458820,1.5067870790
323,99,105.6483769235,-1.9170973733
301,69,14.6747469268,-49.7117581256
207,43,33.3590181067,15.5069196015
213,47,107.9888796821,15.6260420386
107,9,19.1377038404,-19.3639081324
314,81,0.0000000000,44.5072674589
222,63,36.2429585554,0.0076850476
302,72,19.9826948501,1.3771220118
--end of generation dispatch
