--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_186,30,1,640.9080669138
1,l_188,36,1,545.2127415100
1,l_200,118,1,1731.9020573992
1,l_179,4,1,-92.2059611376
1,l_207,162,1,140.6513138371
1,l_183,13,1,185.5184454012
1,l_194,70,1,-220.3991959453
1,l_189,40,1,-50.8038085181
1,l_195,77,1,-406.3592118833
1,l_205,149,1,97.7742503364
1,l_196,79,1,-1011.0915749586
1,l_190,43,1,59.1501086178
1,l_197,103,1,-229.2505304547
1,l_184,15,1,533.3524294297
1,l_192,47,1,14.3318923162
1,l_202,140,1,915.9025254495
1,l_187,35,1,585.2078290914
1,l_204,148,1,-10.0418613565
1,l_193,65,1,356.5274941823
1,l_206,159,1,-80.4922162022
1,l_198,112,1,-139.6836778263
1,l_199,116,1,-8.6469164893
1,l_185,18,1,-241.8197958801
1,l_203,144,1,150.5609230169
1,l_181,9,1,559.6288926944
1,l_201,138,1,-219.7133963366
1,l_180,6,1,-66.1001322035
1,l_182,11,1,-45.1538970449
1,l_191,45,1,298.2061297096
2,l_186,30,1,640.9855368372
2,l_188,36,1,549.3545914740
2,l_200,118,1,1735.0726221493
2,l_179,4,1,-91.4975864145
2,l_207,162,1,140.7536371483
2,l_183,13,1,208.8639646641
2,l_194,70,1,-219.5916790846
2,l_189,40,1,-49.3388785743
2,l_195,77,1,-403.7277162455
2,l_205,149,1,100.9134213888
2,l_196,79,1,-1010.2082277071
2,l_190,43,1,60.4784761202
2,l_197,103,1,-227.8968938587
2,l_184,15,1,603.5635819615
2,l_192,47,1,14.7397657107
2,l_202,140,1,917.5523029157
2,l_187,35,1,585.1895495729
2,l_204,148,1,-5.1785812538
2,l_193,65,1,356.6555490636
2,l_206,159,1,-80.3044128928
2,l_198,112,1,-138.5625202179
2,l_199,116,1,-7.9760693924
2,l_185,18,1,-238.9953746726
2,l_203,144,1,161.5266397679
2,l_181,9,1,565.8082924278
2,l_201,138,1,-212.9854934834
2,l_180,6,1,-66.1036305790
2,l_182,11,1,-45.1532973328
2,l_191,45,1,298.4229762927
3,l_186,30,1,641.0830425817
3,l_188,36,1,558.1591226220
3,l_200,118,1,1748.2135338811
3,l_179,4,1,-92.0585019082
3,l_207,162,1,140.9637671790
3,l_183,13,1,208.4790990135
3,l_194,70,1,-217.4278329350
3,l_189,40,1,-39.3542078565
3,l_195,77,1,-396.6495745483
3,l_205,149,1,123.5093505847
3,l_196,79,1,-1007.3104725415
3,l_190,43,1,69.3962134811
3,l_197,103,1,-216.9971134124
3,l_184,15,1,650.8819604724
3,l_192,47,1,17.5133058409
3,l_202,140,1,931.4999497730
3,l_187,35,1,585.0150207691
3,l_204,148,1,16.4022161358
3,l_193,65,1,357.2245754029
3,l_206,159,1,-80.3436633083
3,l_198,112,1,-135.1114632510
3,l_199,116,1,-5.3833382472
3,l_185,18,1,-241.5470610773
3,l_203,144,1,275.8159063663
3,l_181,9,1,560.8740927483
3,l_201,138,1,-191.2478630683
3,l_180,6,1,-66.2593137169
3,l_182,11,1,-45.2505865207
3,l_191,45,1,298.7861374780
4,l_186,30,1,640.9088711553
4,l_188,36,1,545.2533175239
4,l_200,118,1,1732.4404418989
4,l_179,4,1,-92.2051212268
4,l_207,162,1,140.6522446290
4,l_183,13,1,186.7654545581
4,l_194,70,1,-220.3803733375
4,l_189,40,1,-47.9992229438
4,l_195,77,1,-406.2976305102
4,l_205,149,1,102.8676844017
4,l_196,79,1,-1011.0661964919
4,l_190,43,1,61.6627973949
4,l_197,103,1,-228.3248347949
4,l_184,15,1,534.4429845287
4,l_192,47,1,15.1163554047
4,l_202,140,1,917.6227460828
4,l_187,35,1,585.2062647571
4,l_204,148,1,-8.3496011526
4,l_193,65,1,356.5325191632
4,l_206,159,1,-80.4901022130
4,l_198,112,1,-139.6323646558
4,l_199,116,1,-8.5625753798
4,l_185,18,1,-241.8161630274
4,l_203,144,1,155.7058025643
4,l_181,9,1,559.6358867102
4,l_201,138,1,-217.7586396400
4,l_180,6,1,-66.0992190754
4,l_182,11,1,-45.1528623866
4,l_191,45,1,298.2078549200
27,l_186,30,1,641.0484598389
27,l_188,36,1,543.5531745079
27,l_200,118,1,1746.3817024699
27,l_179,4,1,-91.9485824896
27,l_207,162,1,140.5875368440
27,l_183,13,1,187.0474410790
27,l_194,70,1,-219.0117030759
27,l_189,40,1,-50.6176393104
27,l_195,77,1,-401.8395058825
27,l_205,149,1,98.2459455597
27,l_196,79,1,-1009.6086056596
27,l_190,43,1,59.3114765778
27,l_197,103,1,-228.0119878822
27,l_184,15,1,534.5676303933
27,l_192,47,1,14.3832086209
27,l_202,140,1,916.1367759619
27,l_187,35,1,585.1846976311
27,l_204,148,1,-9.5592490794
27,l_193,65,1,356.7326869075
27,l_206,159,1,-80.2575739533
27,l_198,112,1,-124.2223308232
27,l_199,116,1,-10.3273360233
27,l_185,18,1,-240.5468739268
27,l_203,144,1,151.6574778844
27,l_181,9,1,561.8701424692
27,l_201,138,1,-219.0902401330
27,l_180,6,1,-65.8984468828
27,l_182,11,1,-44.9827045804
27,l_191,45,1,298.0971844641
17,l_186,30,1,640.9468995985
17,l_188,36,1,545.2448826374
17,l_200,118,1,1731.9666485744
17,l_179,4,1,-92.2291353828
17,l_207,162,1,140.6513332031
17,l_183,13,1,185.5208031078
17,l_194,70,1,-218.8762127641
17,l_189,40,1,-50.8025165935
17,l_195,77,1,-405.2714898868
17,l_205,149,1,97.7776473092
17,l_196,79,1,-1010.7582561056
17,l_190,43,1,59.1512194415
17,l_197,103,1,-229.2430360492
17,l_184,15,1,533.3562229290
17,l_192,47,1,14.3322446079
17,l_202,140,1,915.9039334955
17,l_187,35,1,585.2079502676
17,l_204,148,1,-10.0390276006
17,l_193,65,1,356.5667190852
17,l_206,159,1,-80.4967164338
17,l_198,112,1,-139.6475245380
17,l_199,116,1,-8.6341731646
17,l_185,18,1,-241.9158217495
17,l_203,144,1,150.5684728599
17,l_181,9,1,559.4264751015
17,l_201,138,1,-219.7103480118
17,l_180,6,1,-66.1022272596
17,l_182,11,1,-45.1555265929
17,l_191,45,1,298.2051542796
36,l_186,30,1,642.0716262696
36,l_188,36,1,582.6457241445
36,l_200,118,1,1973.4484015371
36,l_179,4,1,-93.9303564821
36,l_207,162,1,141.4392660551
36,l_183,13,1,175.8203958310
36,l_194,70,1,-210.3547714793
36,l_189,40,1,-52.5601937599
36,l_195,77,1,-373.6778633669
36,l_205,149,1,93.0270234361
36,l_196,79,1,-1001.0601659948
36,l_190,43,1,57.6601161588
36,l_197,103,1,-260.3364620559
36,l_184,15,1,525.4073970390
36,l_192,47,1,13.8468660578
36,l_202,140,1,913.2590178750
36,l_187,35,1,585.2077285036
36,l_204,148,1,-13.8173282090
36,l_193,65,1,357.7129711224
36,l_206,159,1,-81.0609419303
36,l_198,112,1,-116.0614542189
36,l_199,116,1,28.8848878631
36,l_185,18,1,-250.2574045358
36,l_203,144,1,140.2377765872
36,l_181,9,1,544.5715256875
36,l_201,138,1,-224.2947791483
36,l_180,6,1,-67.2531317530
36,l_182,11,1,-46.1028522671
36,l_191,45,1,299.5879909833
21,l_186,30,1,643.8812528583
21,l_188,36,1,547.6506865932
21,l_200,118,1,1738.4993261489
21,l_179,4,1,-92.0691339033
21,l_207,162,1,140.6515034912
21,l_183,13,1,186.3790046031
21,l_194,70,1,-195.0814307801
21,l_189,40,1,-50.7054653563
21,l_195,77,1,-324.0032144117
21,l_205,149,1,98.0193283194
21,l_196,79,1,-985.9985811472
21,l_190,43,1,59.2354591700
21,l_197,103,1,-228.6626059117
21,l_184,15,1,534.0322845553
21,l_192,47,1,14.3590591382
21,l_202,140,1,916.0274412075
21,l_187,35,1,585.2533475276
21,l_204,148,1,-9.7815473382
21,l_193,65,1,359.4339553595
21,l_206,159,1,-80.2646016338
21,l_198,112,1,-136.1916291164
21,l_199,116,1,-7.2983220275
21,l_185,18,1,-241.1328993250
21,l_203,144,1,151.1386488019
21,l_181,9,1,560.8216870135
21,l_201,138,1,-219.3714118163
21,l_180,6,1,-65.9832332168
21,l_182,11,1,-45.0559723010
