--generation dispatch
bus id,unit id,pg(MW),qg(MVar)
107,10,23.7454154040,8.2954284515
313,79,48.9259990992,-5.7821956128
207,44,7.9592930607,22.8204468719
301,69,16.5425494760,-38.9518343809
122,27,35.5396298272,5.4584032440
202,39,17.3889817891,1.2076728251
201,34,13.2094986184,0.4133007915
115,17,4.1883498557,3.4879988164
115,19,0.2510330542,1.1658183487
214,48,0.0000000000,4.7357162877
213,46,93.9412873494,19.4598849308
301,70,8.5746152046,-43.5595609849
222,59,42.5931240082,1.2850811876
222,58,59.4750540470,5.2346294462
101,1,13.8773527275,2.0045161789
115,16,2.4659671159,3.4992329232
123,32,93.4295624754,-46.5095901018
107,11,45.0429273397,-16.8479467785
323,98,97.5342595109,-33.0119954089
202,40,7.1489708076,-27.8537371593
123,31,60.3293041667,-21.8331892429
201,37,33.2923805154,-35.5689688391
207,43,43.7589787890,14.2849621169
213,45,82.8957249738,22.0648375433
323,97,97.5342595068,-14.8135693352
102,8,63.1457127509,-12.2198181702
215,49,4.8678354798,4.5849891692
114,15,0.0000000000,-3.1562231027
223,65,73.6550154582,-28.6687562621
322,94,37.7668065391,-2.4969789672
307,75,17.4614559929,33.4975248958
207,42,17.9995390389,1.3493297571
307,76,49.7113411385,-8.6297972757
222,62,35.5651115323,4.3437562084
322,92,59.6451338916,2.0304995530
107,9,13.9551890246,6.7549112201
218,56,308.2204108311,70.8910861718
321,90,314.1122007182,97.7862669057
301,67,19.8836486620,-2.2309868873
315,85,5.2006864199,2.3970535544
315,82,3.7831275954,5.9513120315
113,12,25.3803673857,16.0985878206
302,71,17.0804803502,3.6194907134
122,25,43.6949072987,3.2969315871
122,28,54.5716637908,6.5516976857
115,20,0.0375157295,2.4498177105
122,26,37.5695485202,1.4338722640
307,77,14.1132278705,-10.0810329071
202,38,14.0778848129,1.9097443584
222,63,55.4330576956,7.0226085842
315,84,0.5031800380,4.6689969331
216,55,55.0028001835,71.7184220217
116,22,41.3671428141,-50.3636078279
202,41,25.9211431675,-10.2841005758
115,18,1.8403020893,2.2555193268
322,96,57.6290850830,-4.1258517219
101,4,48.3437778490,-11.9822306541
122,30,44.2522076214,-2.0911794314
113,14,69.0266400944,14.2381497127
315,87,70.4442614637,70.2089271878
113,13,63.9296436521,-24.8433569640
301,68,10.7655832194,-5.3236512420
215,53,0.8988308835,5.0380298944
222,60,64.0366055304,4.7596826305
123,33,227.4516451899,15.9067557881
313,80,20.0132723042,23.1222068837
314,81,0.0000000000,36.7114774223
316,88,77.3691220588,90.7277110559
223,66,288.7150136488,-16.5647527796
101,2,18.2927025469,4.0928897011
121,24,303.6208036912,132.2459292074
323,99,128.9597041870,65.1062576569
302,74,23.9598305233,-20.5023749986
322,91,40.3477365360,6.9168574419
215,54,68.6191886257,45.0667630788
221,57,396.4212744867,44.9380154456
222,61,50.0661879172,-1.7307995388
315,83,6.6680637520,6.1020151825
215,52,1.2398647648,2.9070106762
201,35,11.4021554087,1.6965611385
101,3,53.7544455495,-35.9813877476
118,23,440.3688238932,102.8474492721
315,86,3.0464803756,4.9263304974
215,50,3.7195564114,2.9882390244
313,78,87.9805154229,-7.5292713737
201,36,4.1088169732,-9.7406397234
102,7,63.1457127496,-10.9601291260
322,95,52.6386838057,-0.7122666653
322,93,47.9628701624,2.0948147444
223,64,90.5436814429,-31.2722314044
122,29,35.1647364255,-4.1775545863
102,6,15.1998075569,3.4873382219
102,5,19.7094351457,1.3748769053
115,21,69.2686775272,51.3261348248
213,47,90.1006687791,1.9830305172
302,72,17.3483979415,3.8828533604
302,73,19.2290010480,-38.8798212883
215,51,5.7156823175,2.9325880326
318,89,431.5958295015,97.1354249517
--end of generation dispatch
