--contingency generator
conID,genID,busID,unitID,q(MW)
2,l_138,223,66,44.1676839036
2,l_142,301,70,-8.7459209567
2,l_89,115,17,4.4192191921
2,l_116,207,44,-4.4110784462
2,l_112,202,40,-31.6012146301
2,l_118,213,46,31.7204327729
2,l_75,101,3,23.4627125880
2,l_115,207,43,27.9705720933
2,l_101,122,29,-4.7935314827
2,l_98,122,26,-6.4367900558
2,l_136,223,64,-2.8081313572
2,l_111,202,39,-1.0522361283
2,l_131,222,59,2.8246906460
2,l_141,301,69,-11.8808597284
2,l_140,301,68,-2.2193434982
2,l_92,115,20,2.8340979542
2,l_110,202,38,2.0372069338
2,l_85,113,13,23.7963316280
2,l_113,202,41,-28.3981247681
2,l_170,323,98,2.9582210062
2,l_84,113,12,16.4408524319
2,l_139,301,67,4.1004587956
2,l_81,107,9,24.9950937012
2,l_90,115,18,2.4692825152
2,l_96,121,24,99.8462039509
2,l_86,113,14,40.6745167567
2,l_97,122,25,7.5571830985
2,l_104,123,32,-76.0944297618
2,l_155,315,83,4.7154782652
2,l_117,213,45,-11.4654093343
2,l_147,307,75,13.1152557608
2,l_161,318,89,126.1892589337
2,l_108,201,36,-4.0883227207
2,l_148,307,76,-1.3053208334
2,l_87,114,15,39.2326612430
2,l_130,222,58,7.5146778661
2,l_158,315,86,5.3424053119
2,l_100,122,28,-5.5670345787
2,l_133,222,61,4.6291752884
2,l_82,107,10,-10.5753671173
2,l_77,102,5,12.7742038681
2,l_128,218,56,84.5959508033
2,l_145,302,73,-33.4501115710
2,l_94,116,22,-37.4293387512
2,l_135,222,63,3.2213898949
2,l_132,222,60,0.1510510955
2,l_107,201,35,5.3714419069
2,l_163,322,91,0.3939910037
2,l_102,122,30,-1.5644655167
2,l_169,323,97,4.1713638812
2,l_152,313,80,7.0886119212
2,l_99,122,27,-0.1145952694
2,l_114,207,42,3.7490508835
2,l_119,213,47,1.0441150512
2,l_156,315,84,2.8103908189
2,l_95,118,23,137.8691027937
2,l_124,215,52,4.0235426613
2,l_127,216,55,39.0557215832
2,l_74,101,2,6.0278435100
2,l_109,201,37,-12.3478864797
2,l_83,107,11,15.3433011693
2,l_151,313,79,-0.5041942958
2,l_168,322,96,2.2274712886
2,l_162,321,90,124.7301168216
2,l_126,215,54,14.7953702253
2,l_137,223,65,-17.7814520488
2,l_143,302,71,1.8761438321
2,l_129,221,57,53.2693732519
2,l_78,102,6,7.6872150344
2,l_144,302,72,1.2340632574
2,l_91,115,19,2.7872123292
2,l_166,322,94,5.5641362554
2,l_121,215,49,1.3750320738
2,l_76,101,4,28.1086284896
2,l_105,123,33,-49.5860482023
2,l_73,101,1,6.8016382731
2,l_159,315,87,93.6204490614
2,l_154,315,82,3.7890425598
2,l_153,314,81,13.5573163926
2,l_171,323,99,-3.9297034412
2,l_123,215,51,3.5104293803
2,l_79,102,7,35.3127940390
2,l_80,102,8,29.1003231634
2,l_165,322,93,4.9733244753
2,l_103,123,31,15.9390852957
2,l_120,214,48,103.9308698482
2,l_88,115,16,3.7319871816
2,l_149,307,77,5.3627038242
2,l_150,313,78,-27.7783146818
2,l_167,322,95,8.3810283606
2,l_164,322,92,-0.4675472347
2,l_106,201,34,7.1286145428
2,l_93,115,21,-2.8861921653
2,l_146,302,74,-19.7520390479
2,l_125,215,53,0.7197021709
2,l_157,315,85,3.9572370862
2,l_122,215,50,3.8983856602
2,l_134,222,62,1.0068110388
2,l_160,316,88,93.0260714804
1,l_138,223,66,44.1026355103
1,l_142,301,70,-8.7350989343
1,l_89,115,17,4.4040000204
1,l_116,207,44,-4.3925501635
1,l_112,202,40,-31.5923050960
1,l_118,213,46,31.6319033459
1,l_75,101,3,20.1873151916
1,l_115,207,43,27.9886259848
1,l_101,122,29,-4.7883267574
1,l_98,122,26,-6.4317975977
1,l_136,223,64,-2.9076190996
1,l_111,202,39,-1.0467646695
1,l_131,222,59,2.8246052692
1,l_141,301,69,-11.8700333541
1,l_140,301,68,-2.2085817344
1,l_92,115,20,2.8258549098
1,l_110,202,38,2.0416477034
1,l_85,113,13,4.9692170904
1,l_113,202,41,-28.3894242848
1,l_170,323,98,2.9794407614
1,l_84,113,12,-5.0322269854
1,l_139,301,67,4.1111593027
1,l_81,107,9,15.9690820393
1,l_90,115,18,2.4594762778
1,l_96,121,24,99.6469811718
1,l_86,113,14,19.9651888662
1,l_97,122,25,7.5598868391
1,l_104,123,32,-81.4408443685
1,l_155,315,83,4.7252858254
1,l_117,213,45,-11.5643288696
1,l_147,307,75,13.1325049368
1,l_161,318,89,126.2173048511
1,l_108,201,36,-4.0252404739
1,l_148,307,76,-1.2905155813
1,l_87,114,15,9.2322201323
1,l_130,222,58,7.5145868745
1,l_158,315,86,5.3562080838
1,l_100,122,28,-5.5623238663
1,l_133,222,61,4.6291103912
1,l_82,107,10,-20.1115546067
1,l_77,102,5,5.8984287386
1,l_128,218,56,84.5956111932
1,l_145,302,73,-33.4434082605
1,l_94,116,22,-36.1804315885
1,l_135,222,63,3.2213387386
1,l_132,222,60,0.1509815584
1,l_107,201,35,5.3754684229
1,l_163,322,91,0.3959793115
1,l_102,122,30,-1.5611696259
1,l_169,323,97,4.1978475380
1,l_152,313,80,7.1119035779
1,l_99,122,27,-0.1119368564
1,l_114,207,42,3.7677219494
1,l_119,213,47,0.9630663402
1,l_156,315,84,2.8248221130
1,l_95,118,23,138.0321268856
1,l_124,215,52,4.0227536500
1,l_127,216,55,38.9712483062
1,l_74,101,2,5.4048068065
1,l_109,201,37,-12.2809966431
1,l_83,107,11,6.7350737585
1,l_151,313,79,-0.4808727872
1,l_168,322,96,2.2300592142
1,l_162,321,90,124.7875199044
1,l_126,215,54,13.9947259070
1,l_137,223,65,-17.8515123739
1,l_143,302,71,1.8827776732
1,l_129,221,57,53.2425685836
1,l_78,102,6,2.3124027949
1,l_144,302,72,1.2406962720
1,l_91,115,19,2.7747161833
1,l_166,322,94,5.5654662775
1,l_121,215,49,1.3732274968
1,l_76,101,4,24.9089535747
