--contingency generator
conID,genID,busID,unitID,q(MW)
1,l_160,316,88,49.4446207859
1,l_142,301,70,-31.8990366440
1,l_115,207,43,-12.7348645277
1,l_82,107,10,11.8310190262
1,l_119,213,47,1.2281873201
1,l_141,301,69,-26.2255799600
1,l_138,223,66,26.6243900991
1,l_126,215,54,-8.1539113806
1,l_140,301,68,0.2539298097
1,l_158,315,86,3.4973616204
1,l_91,115,19,3.8738857019
1,l_164,322,92,2.6601652743
1,l_171,323,99,-9.2486849263
1,l_75,101,3,25.7278719178
1,l_92,115,20,3.1848200156
1,l_83,107,11,-23.4231024358
1,l_121,215,49,4.5809792345
1,l_105,123,33,-51.9415328762
1,l_167,322,95,-1.9040965861
1,l_136,223,64,-35.4883762959
1,l_87,114,15,5.1058367508
1,l_102,122,30,7.2118265608
1,l_135,222,63,5.2250491399
1,l_124,215,52,1.5224926257
1,l_100,122,28,6.1919168209
1,l_125,215,53,3.5343565483
1,l_81,107,9,15.1499131567
1,l_80,102,8,1.3507909362
1,l_127,216,55,35.7732635913
1,l_170,323,98,19.8379217321
1,l_130,222,58,0.1238338991
1,l_93,115,21,37.0873083348
1,l_73,101,1,7.9590588857
1,l_101,122,29,2.2571510867
1,l_95,118,23,47.1581346523
1,l_134,222,62,5.5944825276
1,l_150,313,78,10.9941691327
1,l_149,307,77,2.9713024759
1,l_151,313,79,-14.8031171697
1,l_97,122,25,1.2168295710
1,l_123,215,51,3.2474846670
1,l_132,222,60,-1.6943474613
1,l_84,113,12,-5.1449259046
1,l_118,213,46,24.6977392397
1,l_117,213,45,32.1069439527
1,l_143,302,71,3.1115761714
1,l_163,322,91,5.1381999506
1,l_129,221,57,28.6923884172
1,l_144,302,72,-1.5237380373
1,l_148,307,76,-1.8584615135
1,l_162,321,90,100.2475606765
1,l_96,121,24,189.4450425554
1,l_89,115,17,1.9394760624
1,l_88,115,16,2.0308752350
1,l_76,101,4,18.0445004337
1,l_104,123,32,-41.1008040545
1,l_155,315,83,3.2430307933
1,l_147,307,75,12.4782577237
1,l_116,207,44,11.4429365448
1,l_153,314,81,50.2398179025
1,l_133,222,61,7.3008159074
1,l_168,322,96,0.7271670490
1,l_131,222,59,6.0199581875
1,l_139,301,67,-0.9562938841
1,l_157,315,85,4.4504429721
1,l_103,123,31,-67.6900297946
1,l_113,202,41,-25.4784510233
