--contingency generator
conID,genID,busID,unitID,q(MW)
2,l_102,122,30,-0.8882281078
2,l_156,315,84,3.0096592861
2,l_110,202,38,0.5746393067
2,l_80,102,8,23.2252298397
2,l_123,215,51,5.0764414036
2,l_134,222,62,7.0683900855
2,l_89,115,17,4.4479068233
2,l_103,123,31,-6.4278927110
2,l_154,315,82,5.5645373919
2,l_97,122,25,0.9868150341
2,l_150,313,78,-0.7000719029
2,l_96,121,24,97.9091739405
2,l_84,113,12,-9.9683658232
2,l_149,307,77,10.8249442989
2,l_125,215,53,2.4615337465
2,l_111,202,39,1.5115854004
2,l_155,315,83,3.6858290621
2,l_105,123,33,15.8122781426
2,l_87,114,15,0.2311817452
2,l_104,123,32,-8.8280263733
2,l_83,107,11,19.9339041696
2,l_118,213,46,35.5226017204
2,l_166,322,94,6.5554060033
2,l_91,115,19,4.9634541677
2,l_140,301,68,0.3439699892
2,l_116,207,44,-4.1798453968
2,l_144,302,72,0.3300829146
2,l_95,118,23,94.6762017077
2,l_121,215,49,4.4001571995
2,l_136,223,64,-16.0464384673
2,l_86,113,14,-13.9402903745
2,l_90,115,18,2.2504671401
2,l_92,115,20,4.0313220483
2,l_133,222,61,4.2285343214
2,l_147,307,75,2.5716538168
2,l_76,101,4,0.8309073003
2,l_165,322,93,3.8868587705
2,l_115,207,43,24.0361105141
2,l_163,322,91,4.5113970859
2,l_79,102,7,28.5292797494
2,l_94,116,22,-15.1665845259
2,l_108,201,36,-27.1390763045
2,l_114,207,42,0.5314543141
2,l_145,302,73,-19.8369510027
2,l_98,122,26,1.0964912121
2,l_132,222,60,-1.7757094773
2,l_138,223,66,-62.4913320295
2,l_77,102,5,5.2563988673
2,l_88,115,16,2.7746462796
2,l_153,314,81,-8.4516311597
2,l_112,202,40,-22.5488791768
2,l_127,216,55,49.0427674556
2,l_82,107,10,14.2175973964
2,l_93,115,21,68.6004358693
2,l_101,122,29,2.0399265354
2,l_78,102,6,4.2890140681
2,l_85,113,13,24.6940973764
2,l_109,201,37,-14.6741279262
2,l_75,101,3,-9.9310558682
2,l_107,201,35,2.9339391160
2,l_148,307,76,10.2721536389
2,l_159,315,87,55.3635746729
2,l_124,215,52,2.2139332245
2,l_131,222,59,-0.3644142254
2,l_171,323,99,3.8948671938
2,l_169,323,97,-0.6278621497
2,l_152,313,80,41.0443615585
2,l_146,302,74,-9.7231750009
2,l_137,223,65,-21.6502517066
2,l_74,101,2,6.7386696645
2,l_117,213,45,29.4132891070
2,l_161,318,89,75.1322064402
2,l_130,222,58,0.9969807969
2,l_141,301,69,-34.1921750280
2,l_120,214,48,40.9716018898
2,l_126,215,54,82.8597699900
2,l_129,221,57,67.9081226445
2,l_122,215,50,5.9786816770
2,l_106,201,34,-3.2977911722
2,l_162,321,90,98.6056971029
2,l_100,122,28,0.1549946999
2,l_167,322,95,5.1007778510
2,l_158,315,86,3.7068130816
2,l_99,122,27,4.2298141348
2,l_73,101,1,5.5865676242
2,l_81,107,9,-7.5567762429
2,l_143,302,71,-1.5978296392
2,l_151,313,79,49.1230048519
2,l_139,301,67,-1.9212261365
2,l_142,301,70,-43.0795633949
2,l_119,213,47,-5.4787066387
2,l_113,202,41,-17.2419883214
2,l_160,316,88,42.5681188000
2,l_157,315,85,4.9466974308
2,l_170,323,98,-7.4966746251
2,l_135,222,63,6.7712755222
2,l_168,322,96,-0.7260322450
2,l_164,322,92,2.1698466456
2,l_128,218,56,70.1773535991
1,l_102,122,30,-0.8852933138
1,l_156,315,84,3.0078060263
1,l_110,202,38,0.5777990133
1,l_80,102,8,-18.3612458636
1,l_123,215,51,5.0296284082
1,l_134,222,62,7.0681639422
1,l_89,115,17,4.3897041573
1,l_103,123,31,-11.5029610840
1,l_154,315,82,5.5617505661
1,l_97,122,25,0.9904633072
1,l_150,313,78,-0.6729718435
1,l_96,121,24,97.9068955211
1,l_84,113,12,-30.3375185312
1,l_149,307,77,10.8300092713
1,l_125,215,53,2.4120582981
1,l_111,202,39,1.5154157758
1,l_155,315,83,3.6831056474
1,l_105,123,33,9.3463987373
1,l_87,114,15,-30.3226387713
1,l_104,123,32,-13.8452157286
1,l_83,107,11,11.8076259749
1,l_118,213,46,35.4888739350
1,l_166,322,94,6.5550041450
1,l_91,115,19,4.9261067885
1,l_140,301,68,0.3459274703
1,l_116,207,44,-4.1709078500
1,l_144,302,72,0.3325355687
1,l_95,118,23,94.7744279517
1,l_121,215,49,4.3623088419
1,l_136,223,64,-16.0560739582
1,l_86,113,14,-34.9873740432
1,l_90,115,18,2.2088635986
1,l_92,115,20,3.9716433682
1,l_133,222,61,4.2281423710
1,l_147,307,75,2.5767183505
1,l_76,101,4,-3.5553333952
1,l_165,322,93,3.8863759741
1,l_115,207,43,24.0446262536
1,l_163,322,91,4.5108554819
1,l_79,102,7,-10.5351884013
1,l_94,116,22,-14.3407447905
1,l_108,201,36,-27.1191852999
1,l_114,207,42,0.5404843871
1,l_145,302,73,-19.8345292569
1,l_98,122,26,1.0993935265
1,l_132,222,60,-1.7760263934
1,l_138,223,66,-62.5012146468
1,l_77,102,5,4.0371809659
1,l_88,115,16,2.7313761253
1,l_153,314,81,-8.4663770571
1,l_112,202,40,-22.5437067745
1,l_127,216,55,48.8537185415
1,l_82,107,10,5.7744044681
1,l_93,115,21,62.8583723927
1,l_101,122,29,2.0441940400
1,l_78,102,6,2.5207439879
1,l_85,113,13,6.1406671796
1,l_109,201,37,-14.6542433139
1,l_75,101,3,-15.6799631344
1,l_107,201,35,2.9535780468
1,l_148,307,76,10.2772179206
1,l_159,315,87,55.3315227444
1,l_124,215,52,2.1717147357
1,l_131,222,59,-0.3648563527
1,l_171,323,99,3.9931929853
1,l_169,323,97,-0.5438548105
1,l_152,313,80,41.0711832265
1,l_146,302,74,-9.7207554108
1,l_137,223,65,-21.6599214754
1,l_74,101,2,6.3646661225
1,l_117,213,45,29.3787574775
1,l_161,318,89,75.1442087734
1,l_130,222,58,0.9967459629
1,l_141,301,69,-34.1902066553
1,l_120,214,48,40.8259215780
1,l_126,215,54,82.6572429107
1,l_129,221,57,67.9040336010
1,l_122,215,50,5.9542895277
1,l_106,201,34,-3.2780571473
1,l_162,321,90,98.5855696590
1,l_100,122,28,0.1571726490
1,l_167,322,95,5.1002485134
1,l_158,315,86,3.7017649495
1,l_99,122,27,4.2319938457
1,l_73,101,1,5.1262751466
1,l_81,107,9,-17.6165813909
1,l_143,302,71,-1.5953812038
1,l_151,313,79,49.1494641634
1,l_139,301,67,-1.9192688037
1,l_142,301,70,-43.0775948040
1,l_119,213,47,-5.5145011508
1,l_113,202,41,-17.2367057802
1,l_160,316,88,42.4861712390
1,l_157,315,85,4.9430490201
1,l_170,323,98,-7.4038308369
1,l_135,222,63,6.7710706404
1,l_168,322,96,-0.7269056270
1,l_164,322,92,2.1690051897
1,l_128,218,56,70.1665127801
3,l_102,122,30,-0.8912077675
3,l_156,315,84,2.9972900113
3,l_110,202,38,0.5774587684
3,l_80,102,8,-25.7784830631
3,l_123,215,51,5.0690040615
3,l_134,222,62,7.0654399447
3,l_89,115,17,4.4005962262
3,l_103,123,31,-11.2872909758
3,l_154,315,82,5.5459134910
3,l_97,122,25,0.9831073907
3,l_150,313,78,-0.6266033779
3,l_96,121,24,98.4209708619
3,l_84,113,12,-31.0088526765
3,l_149,307,77,10.8288102418
3,l_125,215,53,2.4536790547
3,l_111,202,39,1.5150033681
3,l_155,315,83,3.6676304730
3,l_105,123,33,9.6061592771
3,l_87,114,15,-18.0678970133
3,l_104,123,32,-13.6313211990
3,l_83,107,11,11.6889331804
3,l_118,213,46,35.5695960763
3,l_166,322,94,6.5528334197
3,l_91,115,19,4.9330875224
3,l_140,301,68,0.3405944847
3,l_116,207,44,-4.1728230828
3,l_144,302,72,0.3319174247
3,l_95,118,23,94.5746304098
3,l_121,215,49,4.3941290816
3,l_136,223,64,-15.8871393248
3,l_86,113,14,-35.6599971652
3,l_90,115,18,2.2166419054
3,l_92,115,20,3.9828125627
3,l_133,222,61,4.2235178494
3,l_147,307,75,2.5755194331
3,l_76,101,4,-15.2932955897
3,l_165,322,93,3.8837620617
3,l_115,207,43,24.0428018033
3,l_163,322,91,4.5079226193
3,l_79,102,7,-17.7225677653
3,l_94,116,22,-17.6757486843
3,l_108,201,36,-27.1341082507
3,l_114,207,42,0.5385492797
3,l_145,302,73,-19.8351479116
3,l_98,122,26,1.0935376739
3,l_132,222,60,-1.7798347304
3,l_138,223,66,-62.3278107244
3,l_77,102,5,3.5954088668
3,l_88,115,16,2.7394668348
3,l_153,314,81,-8.5840136452
3,l_112,202,40,-22.5442640370
3,l_127,216,55,48.7626973527
3,l_82,107,10,5.6534886427
3,l_93,115,21,64.1429841700
3,l_101,122,29,2.0355876120
3,l_78,102,6,1.8899105048
3,l_85,113,13,5.4731166621
3,l_109,201,37,-14.6691612414
3,l_75,101,3,-28.7840475781
3,l_107,201,35,2.9388529849
3,l_148,307,76,10.2760190674
3,l_159,315,87,55.1436270696
3,l_124,215,52,2.2072173462
3,l_131,222,59,-0.3700287862
3,l_171,323,99,4.2384218804
3,l_169,323,97,-0.3342662426
3,l_152,313,80,41.1170660697
3,l_146,302,74,-9.7213741305
3,l_137,223,65,-21.4903670313
3,l_74,101,2,3.1686437047
3,l_117,213,45,29.4614194367
3,l_161,318,89,75.2381030754
3,l_130,222,58,0.9938952884
3,l_141,301,69,-34.1955694493
3,l_120,214,48,40.8059082497
3,l_126,215,54,82.8283338069
3,l_129,221,57,68.1025401307
3,l_122,215,50,5.9747812678
3,l_106,201,34,-3.2928568836
3,l_162,321,90,98.4733528409
3,l_100,122,28,0.1527787401
3,l_167,322,95,5.0973825408
3,l_158,315,86,3.6729782715
3,l_99,122,27,4.2275895332
3,l_73,101,1,1.4817677638
3,l_81,107,9,-17.7478348869
3,l_143,302,71,-1.5960000626
3,l_151,313,79,49.1947160334
3,l_139,301,67,-1.9246013927
3,l_142,301,70,-43.0829582076
3,l_119,213,47,-5.4287410803
3,l_113,202,41,-17.2372753048
3,l_160,316,88,42.1011487939
3,l_157,315,85,4.9222879547
3,l_170,323,98,-7.1717364120
3,l_135,222,63,6.7686014968
3,l_168,322,96,-0.7316310963
3,l_164,322,92,2.1644481589
3,l_128,218,56,70.0533868180
4,l_102,122,30,-3.2957609916
4,l_156,315,84,2.9370974005
4,l_110,202,38,0.5744368718
4,l_80,102,8,-25.5375670180
4,l_123,215,51,4.9500292312
4,l_134,222,62,7.0703813271
4,l_89,115,17,7.3680696813
4,l_103,123,31,-11.2318809886
4,l_154,315,82,5.4545616103
4,l_97,122,25,-1.9945904129
4,l_150,313,78,-0.3616611976
4,l_96,121,24,133.6231893217
4,l_84,113,12,-30.2340691089
4,l_149,307,77,10.8071165766
4,l_125,215,53,2.3277407706
4,l_111,202,39,1.5113401240
4,l_155,315,83,3.5784128577
4,l_105,123,33,9.6804523710
4,l_87,114,15,-31.6860433322
4,l_104,123,32,-13.5768231744
4,l_83,107,11,11.7483500402
4,l_118,213,46,35.9322336526
4,l_166,322,94,6.5385895282
4,l_91,115,19,7.3297641123
4,l_140,301,68,0.2978939655
4,l_116,207,44,-4.1910283701
4,l_144,302,72,0.3213860354
4,l_95,118,23,-9.4769178636
4,l_121,215,49,4.2984530570
4,l_136,223,64,-14.7924634636
4,l_86,113,14,-34.8836516661
4,l_90,115,18,4.7415262718
4,l_92,115,20,6.9861366007
4,l_133,222,61,4.2319068101
4,l_147,307,75,2.5538267858
4,l_76,101,4,-15.1487793356
4,l_165,322,93,3.8666076017
4,l_115,207,43,24.0254554706
4,l_163,322,91,4.4886724674
4,l_79,102,7,-17.4866070702
4,l_94,116,22,89.6111255623
4,l_108,201,36,-27.1856217661
4,l_114,207,42,0.5201559980
4,l_145,302,73,-19.8456739503
4,l_98,122,26,-1.2880408711
4,l_132,222,60,-1.7729234775
4,l_138,223,66,-61.1969104553
4,l_77,102,5,3.6170690085
4,l_88,115,16,5.3126368576
4,l_153,314,81,-9.3778160912
4,l_112,202,40,-22.5492104374
4,l_127,216,55,46.8069023220
4,l_82,107,10,5.7140277245
4,l_93,115,21,88.3685848419
4,l_101,122,29,-1.4353063367
4,l_78,102,6,1.9203655743
